area_code,event_id_30,monster_id_30,monster_weight_30,event_id_31,monster_id_31,monster_weight_31,event_id_32,monster_id_32,monster_weight_32,event_id_33,monster_id_33,monster_weight_33,event_id_34,monster_id_34,monster_weight_34,event_id_35,monster_id_35,monster_weight_35,event_id_36,monster_id_36,monster_weight_36,event_id_37,monster_id_37,monster_weight_37,event_id_38,monster_id_38,monster_weight_38,event_id_39,monster_id_39,monster_weight_39,event_id_40,monster_id_40,monster_weight_40,event_id_41,monster_id_41,monster_weight_41,event_id_42,monster_id_42,monster_weight_42,event_id_43,monster_id_43,monster_weight_43,event_id_44,monster_id_44,monster_weight_44,event_id_45,monster_id_45,monster_weight_45,event_id_46,monster_id_46,monster_weight_46,event_id_47,monster_id_47,monster_weight_47,event_id_48,monster_id_48,monster_weight_48,event_id_49,monster_id_49,monster_weight_49,event_id_50,monster_id_50,monster_weight_50,event_id_51,monster_id_51,monster_weight_51,event_id_52,monster_id_52,monster_weight_52,event_id_53,monster_id_53,monster_weight_53,event_id_54,monster_id_54,monster_weight_54,event_id_55,monster_id_55,monster_weight_55,event_id_56,monster_id_56,monster_weight_56,event_id_57,monster_id_57,monster_weight_57,event_id_58,monster_id_58,monster_weight_58,event_id_59,monster_id_59,monster_weight_59,event_id_60,monster_id_60,monster_weight_60,event_id_61,monster_id_61,monster_weight_61,event_id_62,monster_id_62,monster_weight_62,event_id_63,monster_id_63,monster_weight_63,event_id_64,monster_id_64,monster_weight_64,event_id_65,monster_id_65,monster_weight_65,event_id_66,monster_id_66,monster_weight_66,event_id_67,monster_id_67,monster_weight_67,event_id_68,monster_id_68,monster_weight_68,event_id_69,monster_id_69,monster_weight_69,event_id_70,monster_id_70,monster_weight_70,event_id_71,monster_id_71,monster_weight_71,event_id_72,monster_id_72,monster_weight_72,event_id_73,monster_id_73,monster_weight_73,event_id_74,monster_id_74,monster_weight_74,event_id_75,monster_id_75,monster_weight_75,event_id_76,monster_id_76,monster_weight_76,event_id_77,monster_id_77,monster_weight_77,event_id_78,monster_id_78,monster_weight_78
082040,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,731000,1053
082058,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,562000,1053
082074,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,580000,1053
082082,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938,31,5001780,1250,31,5001800,1250,31,562000,1250
082104,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938,31,5001780,1250,31,5001800,1250,31,580000,1250
082112,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,731000,1053
082121,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,562000,1053
082147,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938,31,5001780,1250,31,5001800,1250,31,580000,1250
082155,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,502000,1053
082163,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938,31,5001780,1250,31,5001800,1250,31,502000,1250
082171,8,708000,588,9,235500,556,9,280500,556,9,281500,556,9,321500,556,9,277500,1111,9,303500,1111,0,0,0,0,0,0,0,0,0,14,5000700,278,14,5000670,278,14,5000690,1667,14,5000680,2222,15,531000,139,15,148000,139,15,605000,556,15,582000,1111,15,541000,1667,15,592000,2222,16,5000570,1667,16,5000580,2222,17,335000,556,18,335000,556,19,336000,556,20,336000,556,21,337000,556,22,337000,556,23,338000,556,24,338000,556,25,339000,556,26,339000,556,27,5000490,556,27,5000510,556,27,5000550,1111,28,774000,556,28,322000,556,28,560000,556,28,573000,556,28,105010,278,29,246000,833,29,254000,833,29,152000,833,30,131000,833,30,526000,833,30,159000,833,31,5001780,1111,31,5001800,1111,31,502000,1111
082198,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938,31,5001780,1250,31,5001800,1250,31,580000,1250
082201,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,502000,1053
082210,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,731000,1053
082228,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882,31,5001780,1176,31,5001800,1176,31,731000,1176
082236,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938,31,5001780,1250,31,5001800,1250,31,580000,1250
082244,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882,31,5001780,1176,31,5001800,1176,31,562000,1176
082252,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938,31,5001780,1250,31,5001800,1250,31,731000,1250
082261,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,502000,1053
082279,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882,31,5001780,1176,31,5001800,1176,31,731000,1176
082287,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,502000,1053
082295,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,731000,1053
082309,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882,31,5001780,1176,31,5001800,1176,31,580000,1176
082317,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882,31,5001780,1176,31,5001800,1176,31,580000,1176
082325,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,502000,1053
082333,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,562000,1053
082341,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,502000,1053
082350,8,708000,588,9,235500,690,9,280500,690,9,281500,690,9,321500,690,9,277500,1379,9,303500,1379,0,0,0,0,0,0,0,0,0,14,5000700,345,14,5000670,345,14,5000690,2069,14,5000680,2759,15,531000,172,15,148000,172,15,605000,690,15,582000,1379,15,541000,2069,15,592000,2759,16,5000570,2069,16,5000580,2759,17,335000,690,18,335000,690,19,336000,690,20,336000,690,21,337000,690,22,337000,690,23,338000,690,24,338000,690,25,339000,690,26,339000,690,27,5000490,690,27,5000510,690,27,5000550,1379,28,774000,690,28,322000,690,28,560000,690,28,573000,690,28,105010,345,29,246000,1034,29,254000,1034,29,152000,1034,30,131000,1034,30,526000,1034,30,159000,1034,31,5001780,1379,31,5001800,1379,31,580000,1379
082368,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938,31,5001780,1250,31,5001800,1250,31,580000,1250
083020,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882,31,5001780,1176,31,5001800,1176,31,731000,1176
083097,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,580000,1053
083101,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,580000,1053
083411,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789,31,5001780,1053,31,5001800,1053,31,580000,1053
083640,8,708000,588,9,235500,556,9,280500,556,9,281500,556,9,321500,556,9,277500,1111,9,303500,1111,0,0,0,0,0,0,0,0,0,14,5000700,278,14,5000670,278,14,5000690,1667,14,5000680,2222,15,531000,139,15,148000,139,15,605000,556,15,582000,1111,15,541000,1667,15,592000,2222,16,5000570,1667,16,5000580,2222,17,335000,556,18,335000,556,19,336000,556,20,336000,556,21,337000,556,22,337000,556,23,338000,556,24,338000,556,25,339000,556,26,339000,556,27,5000490,556,27,5000510,556,27,5000550,1111,28,774000,556,28,322000,556,28,560000,556,28,573000,556,28,105010,278,29,246000,833,29,254000,833,29,152000,833,30,131000,833,30,526000,833,30,159000,833,31,5001780,1111,31,5001800,1111,31,502000,1111
084425,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938,31,5001780,1250,31,5001800,1250,31,580000,1250
