area_code,pref,addr_1,addr_2
1,24204,24,""
1,24205,24,""
1,24207,24,""
1,24208,24,""
1,24209,24,""
1,24210,24,""
1,24211,24,""
1,24212,24,""
1,24214,24,""
1,24215,24,""
1,24216,24,""
1,24303,24,くわなぐん
1,24324,24,いなべぐん
1,24341,24,みえぐん
1,24343,24,みえぐん
1,24344,24,みえぐん
1,24441,24,たきぐん
1,24442,24,たきぐん
1,24443,24,たきぐん
1,24461,24,わたらいぐん
1,24470,24,わたらいぐん
1,24471,24,わたらいぐん
1,24472,24,わたらいぐん
1,24543,24,きたむろぐん
1,24561,24,みなみむろぐん
1,24562,24,みなみむろぐん
1,25201,25,""
1,25202,25,""
1,25203,25,""
1,25204,25,""
1,25206,25,""
1,25207,25,""
1,25208,25,""
1,25209,25,""
1,25210,25,""
1,25211,25,""
1,25212,25,""
1,25213,25,""
1,25214,25,""
1,25383,25,がもうぐん
1,25384,25,がもうぐん
1,25425,25,えちぐん
1,25441,25,いぬかみぐん
1,25442,25,いぬかみぐん
1,25443,25,いぬかみぐん
1,26101,26,きょうとし
1,26102,26,きょうとし
1,26103,26,きょうとし
1,26104,26,きょうとし
1,26105,26,きょうとし
1,26106,26,きょうとし
1,26107,26,きょうとし
1,26108,26,きょうとし
1,26109,26,きょうとし
1,26110,26,きょうとし
1,26111,26,きょうとし
1,26201,26,""
1,26202,26,""
1,26203,26,""
1,26204,26,""
1,26205,26,""
1,26206,26,""
1,26207,26,""
1,26208,26,""
1,26209,26,""
1,26210,26,""
1,26211,26,""
1,26212,26,""
1,26213,26,""
1,26214,26,""
1,26303,26,おとくにぐん
1,26322,26,くせぐん
1,26343,26,つづきぐん
1,26344,26,つづきぐん
1,26364,26,そうらくぐん
1,26365,26,そうらくぐん
1,26366,26,そうらくぐん
1,26367,26,そうらくぐん
1,26407,26,ふないぐん
1,26463,26,よさぐん
1,26465,26,よさぐん
1,27102,27,おおさかし
1,27103,27,おおさかし
1,27104,27,おおさかし
1,27106,27,おおさかし
1,27107,27,おおさかし
1,27108,27,おおさかし
1,27109,27,おおさかし
1,27111,27,おおさかし
1,27113,27,おおさかし
1,27114,27,おおさかし
1,27115,27,おおさかし
1,27116,27,おおさかし
1,27117,27,おおさかし
1,27118,27,おおさかし
1,27119,27,おおさかし
1,27120,27,おおさかし
1,27121,27,おおさかし
1,27122,27,おおさかし
1,27123,27,おおさかし
1,27124,27,おおさかし
1,27125,27,おおさかし
1,27126,27,おおさかし
1,27127,27,おおさかし
1,27128,27,おおさかし
1,27141,27,さかいし
1,27142,27,さかいし
1,27143,27,さかいし
1,27144,27,さかいし
1,27145,27,さかいし
1,27146,27,さかいし
1,27147,27,さかいし
1,27202,27,""
1,27203,27,""
1,27204,27,""
1,27205,27,""
1,27206,27,""
1,27207,27,""
1,27208,27,""
1,27209,27,""
1,27210,27,""
1,27211,27,""
1,27212,27,""
1,27213,27,""
1,27214,27,""
1,27215,27,""
1,27216,27,""
1,27217,27,""
1,27218,27,""
1,27219,27,""
1,27220,27,""
1,27221,27,""
1,27222,27,""
1,27223,27,""
1,27224,27,""
1,27225,27,""
1,27226,27,""
1,27227,27,""
1,27228,27,""
1,27229,27,""
1,27230,27,""
1,27231,27,""
1,27232,27,""
1,27301,27,みしまぐん
1,27321,27,とよのぐん
1,27322,27,とよのぐん
1,27341,27,せんぼくぐん
1,27361,27,せんなんぐん
1,27362,27,せんなんぐん
1,27366,27,せんなんぐん
1,27381,27,みなみかわちぐん
1,27382,27,みなみかわちぐん
1,27383,27,みなみかわちぐん
1,28101,28,こうべし
1,28102,28,こうべし
1,28105,28,こうべし
1,28106,28,こうべし
1,28107,28,こうべし
1,28108,28,こうべし
1,28109,28,こうべし
1,28110,28,こうべし
1,28111,28,こうべし
1,28201,28,""
1,28202,28,""
1,28203,28,""
1,28204,28,""
1,28205,28,""
1,28206,28,""
1,28207,28,""
1,28208,28,""
1,28209,28,""
1,28210,28,""
1,28212,28,""
1,28213,28,""
1,28214,28,""
1,28215,28,""
1,28216,28,""
1,28217,28,""
1,28218,28,""
1,28219,28,""
1,28220,28,""
1,28221,28,""
1,28222,28,""
1,28223,28,""
1,28224,28,""
1,28225,28,""
1,28226,28,""
1,28227,28,""
1,28228,28,""
1,28229,28,""
1,28301,28,かわべぐん
1,28365,28,たかぐん
1,28381,28,かこぐん
1,28382,28,かこぐん
1,28442,28,かんざきぐん
1,28443,28,かんざきぐん
1,28446,28,かんざきぐん
1,28464,28,いぼぐん
1,28481,28,あこうぐん
1,28501,28,さようぐん
1,28585,28,みかたぐん
1,28586,28,みかたぐん
1,29201,29,""
1,29202,29,""
1,29203,29,""
1,29204,29,""
1,29205,29,""
1,29206,29,""
1,29207,29,""
1,29208,29,""
1,29209,29,""
1,29210,29,""
1,29211,29,""
1,29212,29,""
1,29322,29,やまべぐん
1,29342,29,いこまぐん
1,29343,29,いこまぐん
1,29344,29,いこまぐん
1,29345,29,いこまぐん
1,29361,29,しきぐん
1,29362,29,しきぐん
1,29363,29,しきぐん
1,29385,29,うだぐん
1,29386,29,うだぐん
1,29401,29,たかいちぐん
1,29402,29,たかいちぐん
1,29424,29,きたかつらぎぐん
1,29425,29,きたかつらぎぐん
1,29426,29,きたかつらぎぐん
1,29427,29,きたかつらぎぐん
1,29441,29,よしのぐん
1,29442,29,よしのぐん
1,29443,29,よしのぐん
1,29444,29,よしのぐん
1,29446,29,よしのぐん
1,29447,29,よしのぐん
1,29449,29,よしのぐん
1,29450,29,よしのぐん
1,29451,29,よしのぐん
1,29452,29,よしのぐん
1,29453,29,よしのぐん
1,30201,30,""
1,30202,30,""
1,30203,30,""
1,30204,30,""
1,30205,30,""
1,30206,30,""
1,30207,30,""
1,30208,30,""
1,30209,30,""
1,30304,30,かいそうぐん
1,30341,30,いとぐん
1,30343,30,いとぐん
1,30344,30,いとぐん
1,30361,30,ありたぐん
1,30362,30,ありたぐん
1,30366,30,ありたぐん
1,30381,30,ひだかぐん
1,30382,30,ひだかぐん
1,30383,30,ひだかぐん
1,30390,30,ひだかぐん
1,30391,30,ひだかぐん
1,30392,30,ひだかぐん
1,30401,30,にしむろぐん
1,30404,30,にしむろぐん
1,30406,30,にしむろぐん
1,30421,30,ひがしむろぐん
1,30422,30,ひがしむろぐん
1,30424,30,ひがしむろぐん
1,30427,30,ひがしむろぐん
1,30428,30,ひがしむろぐん
0,30999,30,""
1,31201,31,""
1,31202,31,""
1,31203,31,""
1,31204,31,""
1,31302,31,いわみぐん
1,31325,31,やずぐん
1,31328,31,やずぐん
1,31329,31,やずぐん
1,31364,31,とうはくぐん
1,31370,31,とうはくぐん
1,31371,31,とうはくぐん
1,31372,31,とうはくぐん
1,31384,31,さいはくぐん
1,31386,31,さいはくぐん
1,31389,31,さいはくぐん
1,31390,31,さいはくぐん
1,31401,31,ひのぐん
1,31402,31,ひのぐん
1,31403,31,ひのぐん
1,32201,32,""
1,32202,32,""
1,32203,32,""
1,32204,32,""
1,32205,32,""
1,32206,32,""
1,32207,32,""
1,32209,32,""
1,32343,32,にたぐん
1,32386,32,いいしぐん
1,32441,32,おおちぐん
1,32448,32,おおちぐん
1,32449,32,おおちぐん
1,32501,32,かのあしぐん
1,32505,32,かのあしぐん
1,32525,32,おきぐん
1,32526,32,おきぐん
1,32527,32,おきぐん
1,32528,32,おきぐん
1,33101,33,おかやまし
1,33102,33,おかやまし
1,33103,33,おかやまし
1,33104,33,おかやまし
1,33202,33,""
1,33203,33,""
1,33204,33,""
1,33205,33,""
1,33207,33,""
1,33208,33,""
1,33209,33,""
1,33210,33,""
1,33211,33,""
1,33212,33,""
1,33213,33,""
1,33214,33,""
1,33215,33,""
1,33216,33,""
1,33346,33,わけぐん
1,33423,33,つくぼぐん
1,33445,33,あさくちぐん
1,33461,33,おだぐん
1,33586,33,まにわぐん
1,33606,33,とまたぐん
1,33622,33,かつたぐん
1,33623,33,かつたぐん
1,33643,33,あいだぐん
1,33663,33,くめぐん
1,33666,33,くめぐん
1,33681,33,かがぐん
1,34101,34,ひろしまし
1,34102,34,ひろしまし
1,34103,34,ひろしまし
1,34104,34,ひろしまし
1,34105,34,ひろしまし
1,34106,34,ひろしまし
1,34107,34,ひろしまし
1,34108,34,ひろしまし
1,34202,34,""
1,34203,34,""
1,34204,34,""
1,34205,34,""
1,34207,34,""
1,34208,34,""
1,34209,34,""
1,34210,34,""
1,34211,34,""
1,34212,34,""
1,34213,34,""
1,34214,34,""
1,34215,34,""
1,34302,34,あきぐん
1,34304,34,あきぐん
1,34307,34,あきぐん
1,34309,34,あきぐん
1,34368,34,やまがたぐん
1,34369,34,やまがたぐん
1,34431,34,とよたぐん
1,34462,34,せらぐん
1,34545,34,じんせきぐん
1,35201,35,""
1,35202,35,""
1,35203,35,""
1,35204,35,""
1,35206,35,""
1,35207,35,""
1,35208,35,""
1,35210,35,""
1,35211,35,""
1,35212,35,""
1,35213,35,""
1,35215,35,""
1,35216,35,""
1,35305,35,おおしまぐん
1,35321,35,くがぐん
1,35341,35,くまげぐん
1,35343,35,くまげぐん
1,35344,35,くまげぐん
1,35502,35,あぶぐん
1,36201,36,""
1,36202,36,""
1,36203,36,""
1,36204,36,""
1,36205,36,""
1,36206,36,""
1,36207,36,""
1,36208,36,""
1,36301,36,かつうらぐん
1,36302,36,かつうらぐん
1,36321,36,みょうどうぐん
1,36341,36,みょうざいぐん
1,36342,36,みょうざいぐん
1,36368,36,なかぐん
1,36383,36,かいふぐん
1,36387,36,かいふぐん
1,36388,36,かいふぐん
1,36401,36,いたのぐん
1,36402,36,いたのぐん
1,36403,36,いたのぐん
1,36404,36,いたのぐん
1,36405,36,いたのぐん
1,36468,36,みまぐん
1,36489,36,みよしぐん
1,37201,37,""
1,37202,37,""
1,37203,37,""
1,37204,37,""
1,37205,37,""
1,37206,37,""
1,37207,37,""
1,37208,37,""
1,37322,37,しょうずぐん
1,37324,37,しょうずぐん
1,37341,37,きたぐん
1,37364,37,かがわぐん
1,37386,37,あやうたぐん
1,37387,37,あやうたぐん
1,37403,37,なかたどぐん
1,37404,37,なかたどぐん
1,37406,37,なかたどぐん
1,38201,38,""
1,38202,38,""
1,38203,38,""
1,38204,38,""
1,38205,38,""
1,38206,38,""
1,38207,38,""
1,38210,38,""
1,38213,38,""
1,38214,38,""
1,38215,38,""
1,38356,38,おちぐん
1,38386,38,かみうけなぐん
1,38401,38,いよぐん
1,38402,38,いよぐん
1,38422,38,きたぐん
1,38442,38,にしうわぐん
1,38484,38,きたうわぐん
1,38488,38,きたうわぐん
1,38506,38,みなみうわぐん
1,39201,39,""
1,39202,39,""
1,39203,39,""
1,39204,39,""
1,39205,39,""
1,39206,39,""
1,39208,39,""
1,39209,39,""
1,39210,39,""
1,39211,39,""
1,39212,39,""
1,39301,39,あきぐん
1,39302,39,あきぐん
1,39303,39,あきぐん
1,39304,39,あきぐん
1,39305,39,あきぐん
1,39306,39,あきぐん
1,39307,39,あきぐん
1,39341,39,ながおかぐん
1,39344,39,ながおかぐん
1,39363,39,とさぐん
1,39364,39,とさぐん
1,39386,39,あがわぐん
1,39387,39,あがわぐん
1,39401,39,たかおかぐん
1,39402,39,たかおかぐん
1,39403,39,たかおかぐん
1,39405,39,たかおかぐん
1,39410,39,たかおかぐん
1,39411,39,たかおかぐん
1,39412,39,たかおかぐん
1,39424,39,はたぐん
1,39427,39,はたぐん
1,39428,39,はたぐん
1,40101,40,きたきゅうしゅうし
1,40103,40,きたきゅうしゅうし
1,40105,40,きたきゅうしゅうし
1,40106,40,きたきゅうしゅうし
1,40107,40,きたきゅうしゅうし
1,40108,40,きたきゅうしゅうし
1,40109,40,きたきゅうしゅうし
1,40131,40,ふくおかし
1,40132,40,ふくおかし
1,40133,40,ふくおかし
1,40134,40,ふくおかし
1,40135,40,ふくおかし
1,40136,40,ふくおかし
1,40137,40,ふくおかし
1,40202,40,""
1,40203,40,""
1,40204,40,""
1,40205,40,""
1,40206,40,""
1,40207,40,""
1,40210,40,""
1,40211,40,""
1,40212,40,""
1,40213,40,""
1,40214,40,""
1,40215,40,""
1,40216,40,""
1,40217,40,""
1,40218,40,""
1,40219,40,""
1,40220,40,""
1,40221,40,""
1,40223,40,""
1,40224,40,""
1,40225,40,""
1,40226,40,""
1,40227,40,""
1,40228,40,""
1,40229,40,""
1,40230,40,""
1,40305,40,ちくしぐん
1,40341,40,かすやぐん
1,40342,40,かすやぐん
1,40343,40,かすやぐん
1,40344,40,かすやぐん
1,40345,40,かすやぐん
1,40348,40,かすやぐん
1,40349,40,かすやぐん
1,40381,40,おんがぐん
1,40382,40,おんがぐん
1,40383,40,おんがぐん
1,40384,40,おんがぐん
1,40401,40,くらてぐん
1,40402,40,くらてぐん
1,40421,40,かほぐん
1,40447,40,あさくらぐん
1,40448,40,あさくらぐん
1,40503,40,みいぐん
1,40522,40,みずまぐん
1,40544,40,やめぐん
1,40601,40,たがわぐん
1,40602,40,たがわぐん
1,40604,40,たがわぐん
1,40605,40,たがわぐん
1,40608,40,たがわぐん
1,40609,40,たがわぐん
1,40610,40,たがわぐん
1,40621,40,みやこぐん
1,40625,40,みやこぐん
1,40642,40,ちくじょうぐん
1,40646,40,ちくじょうぐん
1,40647,40,ちくじょうぐん
0,40999,40,""
1,41201,41,""
1,41202,41,""
1,41203,41,""
1,41204,41,""
1,41205,41,""
1,41206,41,""
1,41207,41,""
1,41208,41,""
1,41209,41,""
1,41210,41,""
1,41327,41,かんざきぐん
1,41341,41,みやきぐん
1,41345,41,みやきぐん
1,41346,41,みやきぐん
1,41387,41,ひがしまつうらぐん
1,41401,41,にしまつうらぐん
1,41423,41,きしまぐん
1,41424,41,きしまぐん
1,41425,41,きしまぐん
1,41441,41,ふじつぐん
1,42201,42,""
1,42202,42,""
1,42203,42,""
1,42204,42,""
1,42205,42,""
1,42207,42,""
1,42208,42,""
1,42209,42,""
1,42210,42,""
1,42211,42,""
1,42212,42,""
1,42213,42,""
1,42214,42,""
1,42307,42,にしそのぎぐん
1,42308,42,にしそのぎぐん
1,42321,42,ひがしそのぎぐん
1,42322,42,ひがしそのぎぐん
1,42323,42,ひがしそのぎぐん
1,42383,42,きたまつうらぐん
1,42391,42,きたまつうらぐん
1,42411,42,みなみまつうらぐん
1,43101,43,くまもとし
1,43102,43,くまもとし
1,43103,43,くまもとし
1,43104,43,くまもとし
1,43105,43,くまもとし
1,43202,43,""
1,43203,43,""
1,43204,43,""
1,43205,43,""
1,43206,43,""
1,43208,43,""
1,43210,43,""
1,43211,43,""
1,43212,43,""
1,43213,43,""
1,43214,43,""
1,43215,43,""
1,43216,43,""
1,43348,43,しもましきぐん
1,43364,43,たまなぐん
1,43367,43,たまなぐん
1,43368,43,たまなぐん
1,43369,43,たまなぐん
1,43403,43,きくちぐん
1,43404,43,きくちぐん
1,43423,43,あそぐん
1,43424,43,あそぐん
1,43425,43,あそぐん
1,43428,43,あそぐん
1,43432,43,あそぐん
1,43433,43,あそぐん
1,43441,43,かみましきぐん
1,43442,43,かみましきぐん
1,43443,43,かみましきぐん
1,43444,43,かみましきぐん
1,43447,43,かみましきぐん
1,43468,43,やつしろぐん
1,43482,43,あしきたぐん
1,43484,43,あしきたぐん
1,43501,43,くまぐん
1,43505,43,くまぐん
1,43506,43,くまぐん
1,43507,43,くまぐん
1,43510,43,くまぐん
1,43511,43,くまぐん
1,43512,43,くまぐん
1,43513,43,くまぐん
1,43514,43,くまぐん
1,43531,43,あまくさぐん
1,44201,44,""
1,44202,44,""
1,44203,44,""
1,44204,44,""
1,44205,44,""
1,44206,44,""
1,44207,44,""
1,44208,44,""
1,44209,44,""
1,44210,44,""
1,44211,44,""
1,44212,44,""
1,44213,44,""
1,44214,44,""
1,44322,44,ひがしくにさきぐん
1,44341,44,はやみぐん
1,44461,44,くすぐん
1,44462,44,くすぐん
1,45201,45,""
1,45202,45,""
1,45203,45,""
1,45204,45,""
1,45205,45,""
1,45206,45,""
1,45207,45,""
1,45208,45,""
1,45209,45,""
1,45341,45,きたもろかたぐん
1,45361,45,にしもろかたぐん
1,45382,45,ひがしもろかたぐん
1,45383,45,ひがしもろかたぐん
1,45401,45,こゆぐん
1,45402,45,こゆぐん
1,45403,45,こゆぐん
1,45404,45,こゆぐん
1,45405,45,こゆぐん
1,45406,45,こゆぐん
1,45421,45,ひがしうすきぐん
1,45429,45,ひがしうすきぐん
1,45430,45,ひがしうすきぐん
1,45431,45,ひがしうすきぐん
1,45441,45,にしうすきぐん
1,45442,45,にしうすきぐん
1,45443,45,にしうすきぐん
1,46201,46,""
1,46203,46,""
1,46204,46,""
1,46206,46,""
1,46208,46,""
1,46210,46,""
1,46213,46,""
1,46214,46,""
1,46215,46,""
1,46216,46,""
1,46217,46,""
1,46218,46,""
1,46219,46,""
1,46220,46,""
1,46221,46,""
1,46222,46,""
1,46223,46,""
1,46224,46,""
1,46225,46,""
1,46303,46,かごしまぐん
1,46304,46,かごしまぐん
1,46392,46,さつまぐん
1,46404,46,いずみぐん
1,46452,46,あいらぐん
1,46468,46,そおぐん
1,46482,46,きもつきぐん
1,46490,46,きもつきぐん
1,46491,46,きもつきぐん
1,46492,46,きもつきぐん
1,46501,46,くまげぐん
1,46502,46,くまげぐん
1,46505,46,くまげぐん
1,46523,46,おおしまぐん
1,46524,46,おおしまぐん
1,46525,46,おおしまぐん
1,46527,46,おおしまぐん
1,46529,46,おおしまぐん
1,46530,46,おおしまぐん
1,46531,46,おおしまぐん
1,46532,46,おおしまぐん
1,46533,46,おおしまぐん
1,46534,46,おおしまぐん
1,46535,46,おおしまぐん
0,46999,46,""
1,47201,47,""
1,47205,47,""
1,47207,47,""
1,47208,47,""
1,47209,47,""
1,47210,47,""
1,47211,47,""
1,47212,47,""
1,47213,47,""
1,47214,47,""
1,47215,47,""
1,47301,47,くにがみぐん
1,47302,47,くにがみぐん
1,47303,47,くにがみぐん
1,47306,47,くにがみぐん
1,47308,47,くにがみぐん
1,47311,47,くにがみぐん
1,47313,47,くにがみぐん
1,47314,47,くにがみぐん
1,47315,47,くにがみぐん
1,47324,47,なかがみぐん
1,47325,47,なかがみぐん
1,47326,47,なかがみぐん
1,47327,47,なかがみぐん
1,47328,47,なかがみぐん
1,47329,47,なかがみぐん
1,47348,47,しまじりぐん
1,47350,47,しまじりぐん
1,47353,47,しまじりぐん
1,47354,47,しまじりぐん
1,47355,47,しまじりぐん
1,47356,47,しまじりぐん
1,47357,47,しまじりぐん
1,47358,47,しまじりぐん
1,47359,47,しまじりぐん
1,47360,47,しまじりぐん
1,47361,47,しまじりぐん
1,47362,47,しまじりぐん
1,47375,47,みやこぐん
1,47381,47,やえやまぐん
1,47382,47,やえやまぐん
0,47999,47,""
