id,body
377030,オレっち　いい香りがするニャン\nうっふん　におってもいいニャン！
377040,外の空気はひさしぶりニャン！\n出してくれて　ありがとうニャン！
377050,今は　夏かニャン！？\n良かったー　出る季節間違えなくて
401000,ワシをつれていくと\nギスギスするよ…？
402000,ハハーン　きみがガシャから出したんだ…\nワシといるとギスギスするけど　いいよね？
403000,ブー　出てこれた…\nありがと…　ブピー
404000,わすの眠りを覚ますたのはおめーが！？\nわがった！　一緒に祭りさすっぺな！
405000,オレとともだちになりてえのか？\nてやんでえ！　なかよくしようぜ！
406000,ありがてえ！\n困ったときは助けてやるぜえ！
407000,おみゃーが助けてくれたがね？\nどえりゃあ嬉しいこったがや！
408000,どえりゃーヒマだがね！\nおみゃーが相手してくれるかね？
409000,ガシャ玉に　すっぽりはまってもうた！\n出してくれて　おおきにな！
410000,はぁ…　えらい　きゅうくつやったわ～！\n助けてくれたお礼に　ともだちなったる！
411000,出してくれてサンキュー！\nきみについていくっちゃ～
412000,ガシャの中はノーサンキュー！\nこれからは　仲良うするっちゃ
413000,おらと相撲がしたいんけ？\nほんだら　ともだちになってつか！
414000,おまえ　コシのきいたやつじゃけえ\nおらと　仲良うしてつか～
415000,あ　当てられたの？　あっそう\nじゃあ　ともだちになろうかー
416000,なして出してくれたばい？\nあっそっか！　ともだちになるたい？
417000,めんそーれ！\nきみも一緒にウキウキさー！
418000,はいさいー！\nきみに会えてうれしいさー！
451000,出してくれてありがとうニャン！\nお礼に鬼退治につれていってやるニャン！
452000,クンクン　お前きびだんご持ってるワン？\n一生ついていくワン！
453000,ウキー！　やっと出られたキー！\nとりあえずお前についてくキー！
454000,あれ？　モモタロニャン様は…？\nまあいいや　ここでお世話になるキジ
455000,オレっちが来たからにはもう安心ニャン！\nＧＯ！　バスターズ！
456000,平和のためにがんばるズラ…\nＧＯ！　バスターズ…　ズラ！
457000,わが王国に伝わる剣技で　悪を断つ！\nこの国の平和のため　ともに戦おう！
458000,ガシャ玉の中で　新しい魔法のアイデア\n浮かんじゃった♪　はやく試したいな！
459000,ニャア…　気持ちよく寝てたのに…\nまあ　ちょっとだけ付き合ってやるニャン
471000,バスターズのＵＳＡピョン登場ダニ！\nここの平和は　ミーが守るダニよ！
473000,ガシャの中は　退屈だったぜ…\nさあ　人間界を案内してくれよな！！
474000,オレを出してくれて　どうもありがとう！\n…って　フツーすぎるよね
475000,やあ　オレはウラシマニャン！\n竜宮城とか　行ってみない？
476000,ガシャ玉で　体がなまったかも…\nなあなあ　お前　相撲は得意か？
477000,ワガハイは　ブリー元帥！\nキミを　守ってみせるであーる！
478000,鬼ガマ様の登場だ！\n鬼の力みせてやるぜ！
479000,出してくれて　ありがとよ！\nこの礼は　華麗な舞で返すとしよう！
480000,我を出すとは　災難だったな\nフフフ…　暴れまわってやるぞ…！
481000,ホッホッホッ　やっと会えましたね\n今日は　一日　踊り明かしましょう
482000,ガシャガシャ～　ガシャマシンから\nガシャどくろ登場～！
483000,私なんかが　出てきてごめんなさ～い\nしめっぽくなっちゃうわよね～
484000,やあ　ボクはツチノコ星人！\nすい星からきた　妖怪なんだよ☆
485000,このオラを出すとは　運のないヤツ！\nもぉんげぇぇ後悔させてやるズラァ！
486000,我を呼び出すとは…　悪いことは言わん\nあまり近寄らない方が　身のためだ
487000,我が名は　ぬらりひょん…！\n友として　お前の力になろう
501000,みんなのアイドル　コンたんだよ～っ廴\nまっててくれて　ありがと～っ！
502000,ボクの弓矢は　百発百中！\nよく狙うものを間違えるんだけどね
503000,だしてくれて　あんがとよ！　\n職人技の枕返し　たっぷり見せてやるぜ！
504000,オレを出してくれて　ありがとう！\nガチンコバトルなら　いつでも歓迎だぜ！
505000,あ～　やっと出られたよ～！\nオレはもうダメかと思った～！
506000,ササッ…　一瞬で登場してやったぜ\nピンチのときは　一瞬でかけつけてやるぞ！
507000,出口を開けてくれて　ありがとう\nさあ　次はどこから脱出しようかな！
508000,ハフッ！　外でたべる肉は一段とうまいな！\n早く　きみとバーベキューがしたいよ！
509000,このオレが　役に立つかどうかだって？\nそんなことは知らぬ！
510000,ああっ！　外に出られたんですね！！\nホホ…　私　今まで　どこにいたんです？
511000,うーん…　今あたらしいあいさつを\nかんがえてルーから　ちょっと待ってて
512000,いいだろう…\n拙者の忍術　とくと見るがよい…
512010,オレの名は　コタロウ\nエリート忍術を　見せてやる！
513000,ありがとう　友よ！\n私と共に　新大陸を目指そうではないか！
514000,私がいれば　チームの勝利は確実だ！\nどんな球でも　打ち返してやろう！
515000,ガシャ玉の中はもう　なめつくしちゃって\n飽き飽きしてたんだ～　お礼にベロ～ン！
516000,私がいれば　千人力！\nさあ　いざ勝利をつかまん！
517000,オマエ…　オデ　出シタ…？\nイイヤツ…　オデとトモダチなる…！
518000,オレの名は　フユニャン曹操！\nこの出会いに　感謝する…！
519000,パカー…　ボクの前では\nズボンのファスナーに気を付けてねー
520000,私がハズレだなんて　口がすべっても…\n…あっ　やべ！　言っちまった！
521000,ホ？　私とあえて嬉しいって？\n仕方ない　ともだちになってあげましょう
522000,なんでなん？　なんで出れたん？\nきみ…　あれなん？　かみさまなん？
523000,わ～お！　君が出してくれたの？\nオレを　まるまる全部ヨロピク～！
524000,あれ？　でられたの？　\nう～ん　ピンとこんな～
525000,イエーイ！　だしてくれてサンキュー！\n出会えた記念に　レッツ　パーティー！
526000,ユーがミーを出したんデス？\nお礼にユーを　カラフルにするボーン！
527000,感激です…　ボクと握手してください！\nちょっと　ビリッとしちゃいますけど…
528000,私を出した犯人…　それはズバリ　あなた！　\n…どうです？　名推理でしょう？
529000,よくぞ　マロをだしたもうた\nマロの紙コレクションを見せてやるかのお
530000,う～ん…　この世界が　ガシャ玉の中より\nヒマな世界だと　いいんだけどね～
531000,外の世界…　なによりのプレゼントだ\nお礼は　そうだな…　オレの心でどうだい？
532000,ホホー…　キミはいい人だと\nうわさは聞いていますよ
533000,ヘー　ガシャって　こんな仕組みなんだー！\nやあやあ　これからよろしくだナン
534000,出してくれて　ありがとう\nさあ　さっそく発明を始めようじゃないか！
535000,今宵は　飲んで飲んで飲みまくろうぞ！\nもちろん　スポーツドリンクをじゃ！
536000,わたしを呼び出せるだなんて…\nあなたも　すご腕エージェントのようね！
536010,やっと会えたね！　キミに会えるの\nボク　すっごく楽しみにしてたんだ♪
537000,ガシャの中にいるのもよかったけど\n出してくれるなら　全然いいよ～
538000,ポンッ…？　ぷっしゅ～！\n（出してくれた？　ありがとう！）
539000,あれれー　もしかしてガッカリしてるー？\nま　いっかー　なかよくしよっかー
540000,オーマイガーッド！　ついに出られた！　\nユーはエクセレントだよ！　最高だ！
541000,ヒャッハー！　出られたぜ！\nひさしぶりに　全速力で運転するぜぇ！！
542000,あっ　ガシャから出してくれたんだね～\nそれじゃ　あっけらか～んと出発しようか♪
543000,ウッホホー！　出してくれて　サンキュー！\n聴いてくれ…　『夕暮れのウホブルース』
544000,よう！　オレはカメッパ\nお前はちゃんとスリッパはいてるか？
545000,ガシャ玉入りの　妖怪おくらいり…\n…って　こんなダジャレは　お蔵入りだー！
546000,てぇへんだ　てぇへんだー！\nついにガシャ玉から　出れたぞー！
547000,よく　オレを出してくれた！\nまるで　生まれ変わった気分だボーン！
548000,『説明しよう！　アンドロイド山田は\n外に出られてよろこんでいるのだ！』
549000,ドッキーン！　な…　なななんだ　おまえ！\nドキッと　させやがって！　チクショー！
550000,そちよ　よくぞわしを出してくれたのう\nほうびに　ステーキを分けてやろう
551000,うしし…　出してくれて　サンキュー！\nオレといっしょに　世界を　牛耳ろうぜぇ！
552000,キミも　私と共に行くかね？\nよかろう…　帆を立てよー！
553000,出してくれて　ありがとう！\nさあ　共に世界の平和を　守りにいこう！
554000,オレ様を出すたぁ　いいセンスじゃねぇの！\nお前の力になってやるぜ！　ガハハハ！
554010,深海できたえた　このパワー…\nお前に　見せてやるぜ！
555000,バブ…　バブー！\n（まさか出られるとは…　よろしく！）
556000,ピヨピヨ～！\n（ガシャ玉の中は目が回る～！）
557000,さ　さみしくなんか…　なかったもんっ！\n…ほっ　ほっといてよっ！　フンッ
558000,出してくれて　助かったぜ…\nいっしょに　修行しようぜ　相棒…！
559000,なんでおいら　ガシャ玉にいたんだろー？\nうーん　まったくわからんなー？
560000,……\n『カンペ通りに動いてよね』
561000,やっと出られたコロン～！　\nさあ　新大陸を求めて出発コロン♪
562000,私を出してくれたのは　あなた？\n…デモねぇ～　イケメンがよかったわぁ
563000,はぁ…　どうもっす\nま　なんつーか　よろしくってかんじっす
564000,プカプカ浮かぶ雲とボク…　気楽だねぇ\nキミも　いっしょにバカンスしない？
565000,フッ…　このオレを当てるとはね\nなかなか見る目が　あるじゃないか
566000,呼んでくれてありがと～っ！\nきみ　いいリアクションしてくれそうね♪
567000,ガシャ玉の中にいたから　ずいぶん\n体がなまっちまったけど…　力になるぜ！
568000,出してくれたお礼に　優雅な世界へ\n連れて行ってあげましょ～う！
569000,オラは　コマさん孫策！\nいきなり外に出て　びっくりズラ～！
570000,フフッ　出してくれて　ありがとう\nさあ　何して遊ぼっか？
570010,ボク　巨大な鳥の化身なんだ\n悪しきモノから　キミを守ってみせるよ！
571000,あぁ？　気安く呼ぶんじゃねーよ\nナメてると　痛い目みるぜ
571010,なんだぁ！？　そのシケた面はよぉ！\nトウガラシでも　しゃぶっとけ！
572000,ほう…　このオレが見えるのか…\nなかなか　面白いヤツだ…
573000,ふっふふ～ん♪\n久しぶりの露天風呂も　悪くないわね♪
574000,おら　モ作ってんだぁ\nこれから　世話になるだぁよ～
575000,あらやだ　練習中でしたのに！\nふふ…　そんなに私たちの歌が　お好き？
576000,あっ　ロケット内のイメトレ中だったのに！\n…でも　出してくれてありがとな！
577000,出してくれたお礼に　おいらがんばるよ！\n…あっ　またお米が落ちた～！
578000,今日のガシャが　ビミョーな結果でも…\n大丈夫！　明日があるよ！
579000,キミが…　オデを出すてくれたのか？\n…大事なとこで　いつもかんじまうだ
580000,ゆっくりさせてよ　仕事休みでしょ…\nえ…　休みじゃないって…？
581000,ガッテンマイヤーと申します\nなんなりと　お申し付けくださいね
582000,ガシャ玉の外は　空気が　うまいのう\nところで　このガシャ玉は再利用するんか？
583000,やあ！　ボクは　ハッピィさん！\nキミが今　ハッピーだとイイんだけど…！
584000,出ようか迷ってたところだったんだ～\n決めてくれて　ありがとね～
585000,出してくれて　感謝するザマス\nさっ！　あなたも　レッツ　歯磨きザマス！
586000,露天風呂も　たまにはいいわね\nほら　あなたも　いっしょに入りましょ！
587000,いたれりつくせりの　サービスを\nあなた様に　お届けいたします
588000,なぜ人間は　進化するのだと思う？\n…ほっほ！　考えるのは大事なことだ
589000,ボクは　妖怪ヒーローのスピードスターさ！\nスピード勝負なら　だれにも負けないよ！
589010,音速の世界に住んでるようなもんだ\nボクには　全てが止まって見えるのさ…
590000,助けてくださって　ありがとうございます\nあなたの疲れ　きっといやしてみせます
591000,オレっち　ジバニャン劉備！\n…戦うのは　めんどくさいニャン～！
592000,……\n（出してくれてありがとう…っと）
593000,…今　オレ見て　ガッカリしたな？\nナスを好きになってくれよ…　たのむよ…
594000,他の妖怪がキミの悪いウワサしてたら\nこ～っそり　教えてあげるクリッ♪
595000,ガシャ玉の中は　散らかしがいがなくて\n困っていたでござるよ…　かたじけない！
596000,パソコンやインターネットのことについて\nお困りでしたら　ボクにお任せください！
597000,ミーを出すとは　たいしたもんダニ！\nともだちになってやってもいいダニ！
597010,今日の試合会場はここダニ？\nタッチダウン決めてやるダニ！
597020,海のある場所教えてくれダニ\nさっそく潜ってくるダニ！
597030,司令官どのはどこにいるダニ！？\nさっそく　あいさつさせてくれダニ！
597040,レースはまだ始まってないダニ！？\n急いで準備するダニ！
598000,いってー！　やさしく取り出せカリ！\nカリカリするカリ～ッ！
599000,余が出てきて　さぞかし期待外れだろう…\nすまぬ…　余が強ければこんなことには…
600000,や～っと出られた！　助かったぜ～！\nアンタは命の恩人だよ！　チョー感謝！
601000,オレが　アンタの力になれる…？\nだったら　いいんだけどよ…
602000,ガシャから出してくれるとは　すばらしい！\nぜひ　あなたの記事を書かせてください！
603000,カプセル生まれの　オレが湧かせる！\nオレはカッパー！　ゆかいなラッパー！
604000,おまいが出してくれたんけ？\nお礼にいっぱい散らしたんで　けけけ…
605000,助けてくれてありがとう…　きみのこと\nつぶやきで　世界中のみんなに伝えるね…
606000,あ～　ガシャ玉から出るのだるいっす～\nキミ…　出るの手伝ってくれない？
607000,ガシャ玉の中は　古紙が板くなるノー\n和紙が　お主を足すけてやるからな
608000,ガシャをハッキングしたつもりが\n逆に取り込まれちゃってね…　助かったよ！
609000,ガシャ玉を開けたって　いい気になるなよ\n吾輩もその気になればいつでも出れたんだ
609010,こいつは　おどろいた…\nお前さんのおかげで助かった　礼を言うよ
610000,待ちきれなくて死にそうだったぜ…！\nおいお前！　さっさと行くぞ…！
611000,おお～　キミ調子イイんじゃない？\nこのガシャ玉　あたりだよ！　…たぶん！
612000,ガシャ玉の中は　きゅうくつだったよ…\nこれからは　君んちに帰らせてもらうね～
613000,いやぁ～　助けていただけるとは光栄です！\nお礼に　肩など　おもみしましょうか？
614000,アンタ　アタシを選んでくれたんだ…\nえ　選んでない？　キィ～！　もういい！
615000,なんで　オレを外に出すんだよ！\n…え？　ともだちになりたい？　お前最高！
616000,アナタ…　白と黄色　どっちが好き？\n黄色？　分かってるわね！
617000,て…　ててて…　手を上げるんじゃ…！\n…ってキミ　助けてくれたのかのう？
618000,くるくる回ってやってきました～！\n今度はオマエを回してあげるよ～！
619000,私ずっと　ひとりが　好きだったのですが…\nふたりも悪くは　なさそうですね
620000,うわぁ～　出てきてしまったのだ～！\n次は何をすれば　いいのだぁ～！？
621000,よお　出してくれて　ありがとな\nいいぜ　ダチになってやるよ
622000,僕を当てるなんて　アンラッキーですね…\nでも　ちょっとうれしいです…
623000,なんだか　カラを破れたような気がします！\nもう一枚　破ってもらっていいですか？
624000,ガシャのなかで　酔っちまった…\n出してくれてありがとよ～…　うぇっぷ…
625000,よっ！　最高！　天才！　神様！\n今年一番の　引きっぷりでした！
626000,よくぞ引き当てた！　よし決めた！\nお前は今から　オレ様のともだちだ！
627000,わっ…　びっくりさせてごめんね…\nあ　ありがとう…　それを言いたくて…
628000,はじめまして　私はオリジン\n私が　あなたをお守りいたしましょう
628010,闇は　好きか？\nお前は　ファントムの素質がありそうだ
629000,あんたぁ　ありがとうな～\nついでに　足にまとわりつかせてぇな～
630000,うれしいニョロ～！　ともだちになろ～！\nでも…　キミって　ちょっと弱そうだね
631000,で…　出てきちゃったはいいけど…　\nこの後のこと考えてないよ…　万事休す…
632000,ハーイ！　ボクだよ！　お待たせ！\nあ　待ってない？　オッケー！
633000,ん～…　もしかして　ガシャから出れた～？\nよくわからないけど…　はじめまして～
634000,おったまげー！\nなんで　ガシャ玉から出とるんだー！
635000,ギャオ～！　出してくれてありがとう！\nこれで　おもいっきり体が動かせるぞー！
636000,ハーイ　オレの中　のぞいていくかい？\nま　なーんもないんだけどな…
637000,チミ　出してくれてありがちょ！\nじゃあ　シータク呼んでくれる～？
638000,キミキミ～　そんなんじゃダメダメだね\nボクが　イケてる髪型にしてあげるよ！
639000,フンッ　吾輩を当てた運は　褒めてやる！\nその運を信じて　お前の力になってやろう！
640000,出てこれたけど　このタコ野郎がとれない！\nそこのひと！　助けてくれませんか…！？
641000,シャー！　出れたぜ！　\nああん　ここどこだ？　お前はだれだ？
642000,たこ焼き器は　どこダコ～！\n今すぐ　たこ焼きになりたいダコ～！
643000,キミの　好きな飲み物は　なあに～？\nボクはね～　ごま油と～　植物油と～…
644000,ポチポチポチッ！\n『ありが　ありが　ありがとうワン！』
645000,よお！　おれの名は　おれリュウってんだ！\nま　だまって　おれについてきな！
646000,オレは　Ｄ‐レックス！\n今日から　お前がオレのともだちか！？
646010,ドドーンと登場！　…イタッ！\n出てくるとき　足くじいちまった…
647000,安心してくださいな\nその時が来るまで　待ってますさかい
648000,まあ　出してくださったのですね\n私でもなにか　お力になれるでしょうか…？
649000,オレは　戦い続けなければならない\nお前　オレにつきあってくれるか？
650000,たすかった…　きみの魂くれたら…\nもっと　たすかるんだけど…
661000,ぷっくぅぅぅ～～！！\nくぷぷ…　ぷっぷくぷぅ～う！
667000,出してくれて　ありがとダニー！\nふう…　ここなら　のんびりやれそうダニ…
668000,ニャニャーン！　スシジバ参上ニャン！\nいっしょに　このスシ食べようニャン～！
669000,もんげ～！！　天ぷらのニオイがすると\n思ったら…　かぶってたズラァ～！！
671000,ソレガシ…　ラストブシニャンでござる！\nおぬしのために　力の限りを果たそう！！
672000,ガハハ！　よくぞ出してくれたな！\nオレの速さに　しっかりついてこいよ！
673000,やあ！　出してくれてありがとう！\nキミも　オレといっしょに輝こうよ！
674000,この感動的な出会い…\nスピーチしなくては　なりませんね…！
675000,出してくれて　感謝するベア！\nたくさんのトリビアを　聞かせてあげるよ！
676000,出していただき　ありがとうございます\nあなたを　全力でお守りいたしましょう
677000,ふう…　ガシャの中はせまかったのう…\n金があっても　出られないとは…
678000,出してくれて　ありがと～ん\nボクの都会な故郷に　いつか連れていくよ
679000,ありがとミャウ！\nいっしょに修行して　強くなるミャウ！
680000,やっと出れたズラ～！\nいっしょに　ヒッチハイクするズラ？
681000,センキュー　マイフレンド！\nよくワタシを出してくれた…！！
682000,ワタシハ　メカオロチ…\nダシテクレテ　カンシャ　スルゾ…
683000,ボクハ　メカキュウビ…\nボクノチカラガ　ヒツヨウカイ…？
684000,はらがへったのう…　食べもんはないかの？\nあ　出してくれて　ありがとうのう
685000,ガシャ玉の中じゃ　絵が描けなくってよ\n助かったぜ…　ありがとよ！
686000,ありがとうございマ～ス！\nお礼に　英語の宿題　手伝いマ～ス！
687000,まぁまぁまぁ　出してくれてありがとねぇ\nお礼に　パン食べていきんさい！
688000,出してくれなくても　よかったのにネ～…\nＯＨ　ソーリー　今のは忘れて！
689000,ヘ～イ！　フレッシュな空気だね！\n外で踊るエアロビ…　いいね！
690000,おいおい　見てくれよこの鼻…！！\nええやろ？　お前もほしいやろ？
691000,キミが　私を出してくれたのだな\nお金のことは　私に任せてくれ
692000,アタシを出すとか…　マジヤバくね！？\nでもちょっとアンタ　盛り足りなくね！？
695000,キミが　出してくれたニャン～？\nお礼に　ぷにぷにしていくニャン～？
696000,出してくれて　ありがとズラ～\nオラのこと　ぷにぷにしたいズラ～？
698000,アドベンニャーーーーーーー！！\nオレっちとロマンを探しにいくニャン！？
699000,もんげぇーー！　洞窟に入ったつもりが\nガシャに入っちゃってたみたいズラ…
701000,出してくれたお礼に…\nフ　フ　フ…廴
702000,ふぅ　アンタのおかげで助かったわ！\nそうね…　天ぷらでも　おごってあげる！
703000,ちこうよれ！　ほめてつかわすニャン！\nオレっちの家来として　よく働くニャンよ？
704000,出してくれてありが…\n…ってこの格好　なんじゃこりゃダニー！？
705000,出してくれて　ありがとズラ～！\nソフトクリームの　差し入れはまだズラ？
706000,出してくれて　ありがとズラー！\nはやくこのカッコを　見てほしかったズラ！
707000,ありがとう…！\nかならず　お前の力になると誓おう…！！
708000,私は　ウィスババ！\n…ババアじゃなくて　ウィスババでうぃす！
711000,おやおや　大したもんだねぇ！\nお前さんに　ついていかせてもらうよ！
712000,よく　オレを出してくれたな\nほしいものは　なんでもくれてやる
713000,ギョギョ…　外の世界や…\nもしかして　アンタが出してくれたん？
714000,おなかすいてない？\nンモォ～　なんでも出してあげるよ～
715000,わしを出してくれて　感謝するぞ！\nいつでも力を貸してやろう！　がはは！
716000,よくぞ　ワシを出してくれた！\nお前に　闇の力を与えてやろう！
717000,ワシの名は　福禄寿…\nそなたに　幸福をもたらそうぞ
720000,ダメダメ…　そんな地味な顔してちゃ\n一緒に行こうか　ゴージャスの彼方に！
721000,ヒーローニャン　見参ニャ！\nお前も　この街も　オレっちが守るニャン！
722000,街を守るダークコマーとは　オラのこと！\nゴミ拾いは　オラにまかせるズラ！
723000,私は　アルティメットロボニャン！\nこの街の平和は　私が守るぞ！
724000,あたち　デバミ♪\n立ち話もなんだち　お茶でもちない？
725000,はっ！？　ここはどこです！？\nあなたが　助けてくださったんでうぃす？
726000,フハハハ！　オレを出しちまうとはな！\nオレは黒鬼呂布！　そう　おびえるなよ！
728000,ウサササササッと　登場ダニ！\n出してくれた　お礼にひとくちやるダニ！
729000,ガシャ玉の中　からっぽ…\nこの街も　からっぽにしてイイ…？
730000,自己紹介？　そんなこと置いといてさー\nオイラと　かけっこでもしなーい？
731000,ガシャ玉の中は　どうなってるかって？\nぷぷぷっ　あたし　し～らないっ♪
732000,きゃっ…　初対面はテレるよぉ～\n…初対面じゃなくても　テレるけど////
733000,アンタさ～　ボクに会いたかったんでしょ？\nだって　ボクも会いたかったも～ん
734000,わたしを出してくれた代わりに…\nあなたの願いを　叶えてあげますわ♪
735000,え…　外に出ちゃったかんじ…？\nあ～あ…　空気よどむけど…　いいの？
736000,出してくれて感謝します\nこれでまた　ゆっくり夜の散歩ができますね
738000,人間と妖怪が共存できる世か…\n我の目で確かめるとしよう
739000,くっ…　なぜ私がこんなところに…！？\n何はともあれ助かった…　礼を言う
740000,ああ　昼寝がバレたのかと思ったぜ\nぬらりには　言うんじゃねぇぞ？
741000,ここは…　マジで外じゃないか…！\nマジで夢のような気分だぜ…！
742000,フッフッフ…　オレ様はゾンビの王\nオレ様を出したこと　後悔するがいい…！
743000,あきたから　ガシャ玉を開けて出てきたぞ！\nお前！　わらわの相手をしろ！
744000,うっわぁぁああぁぁああぁあ！！\nここはどこだ！？　お前はだれだぁぁあ！？
745000,よくぞ解放してくれたニャス…\n我と　友のちぎりを交わすニャス！
746000,なにが　どうなっておるズラァ…\nとりあえず我は　お前についてゆくぞ
747000,私を出したお前の未来を予言しよう…\nお前は…　テストで１００点をとる！
748000,ガシャの中で　暴れつづけて１０００年！\nようやく出ることができたぞ！！
749000,ガシャ玉の中は　きゅうくつだったよ\nここなら思いっきり　創造できるね…！
750000,危うくガシャを破壊するとこだった…\nさあ　世界を創ろう…　オレといっしょに！
761000,なんだなんだ？　外じゃねぇか！\nお前が出してくれたのか？　恩に着る！
762000,ボクちゃん登場～！　ねぇねぇねぇ！\n早く　かわいこちゃん紹介してくんない！？
763000,わらわを出してくれて　感謝する！\n半熟者じゃが　よろしくたのむぞよ☆
764000,バケェ～！！　どうだ　コワかろう！\nもっとコワがって　よいのだぞ！
765000,う…　うわ…　まぶし…\n握手できないけど　よろしくね
766000,び…　びっくりしたぁ～\nまさか　オイラがおどろかされるなんて…
767000,ガシャから出れたことも　うれしいけど…\nキミに会えたことが　一番うれしい♪
771000,クハハハハ！　オレを引きだすとはな…！\nこれから　楽しませてもらおう…！
772000,フフフフフ……\nお前の一生を監視してやろう…
773000,ククク…　お前に飽きれば\nすぐに命を奪うぞ…　いいな…
774000,…………　あれ？　ここはどこ？\nえっと　あ…　ありがとう…？
775000,わしを出すほどの　心の持ち主か…\nよかろう　お前の力になってやる
776000,わしを出すとは　なかなかやるのう！\nもう何も心配いらんな！
777000,あれ？　お前　生きてるキ？\nじゃ　死ぬまで　いっしょにいるキ！
778000,ぬふんっ　海のことなら我に聞くがよい\n大地のことは　お主に聞くとしよう
779000,あら　出してくれてありがとう\n…記念に　舞ってあげようか？
780000,じゃじゃーん！　おいらでした！\nあははっ　お前　おもしろい反応するね！
781000,ちょ…　ちょっとガッカリすんなよ！\nオレだって　りっぱな妖怪だぜ！？
782000,ンモォ　よろしくぅ～　あたしのことは\nゴズちゃんって　呼んでよねぇ廴
783000,ヒン！　やっと外に出られたじゃあないか！\n今日から　毎日お説教してあげるよ！
801000,ここは外スコ！？　マジスコ！？\nガシャから出してくれて　感謝するっス！
802000,なっ　なんじゃさめぇぇええええっ！\nお前が　私を出してくれたのか！？
803000,オレはゾン・ビー・チョッパー\n人間にもどる方法を　共にさがしてほしい
804000,ネコっちが王様になったら\nキチャマを家来にしてやるでチュニャン！
805000,わらわを出すとは　幸運な者じゃ！\nお前のその幸運　わらわにおくれ！
806000,オレを引くとは　なかなかアツいねぇ！\nいっしょに　燃えようか！！
807000,お主が　我を解放した者か…\nほうびに黄金を出してやろう！
808000,はいどうも　ヤマトボケルです～\nボケ担当ですが　ツッコミは結構です！
900000,ニャァ～ン♪\n（今日からボクを　キミ色に染めてよ！）
5000070,わっしょいニャーン！\nいっしょに　お祭りフィーバーニャン！
5000050,オレっちを　当てるなんて\n波に乗ってる証拠ニャンね！
5000500,ふ～　中はとっても暑かったズラ！\n外に出ると　風が気持ちいいズラ～
5000080,もんげ～！　ここはどこズラ～？\nオラをお祭りに　連れてってくんろ～
5000090,ここは　お祭り会場ズラ？\n金魚すくいで　オラと勝負ズラ～！
5000290,出してくれたお礼に\nい～っぱい　サービスするからねっ！
5000010,お祭り！　キャンプ！　きもだめし！\n夏はまだまだ　これからなのじゃ～
5000100,ようやく　お祭りが始まるんだね♪\n起こしてくれて　ありがと！
5000130,やっと出られたニャン！\nオレっちと　旅しようニャン！
5000140,ようやく出られたズラ～\nご当地ソフトクリームは　どこズラ？
5000150,あなたが出してくれたのね～\nふふ　ついていっちゃおうかしら～
5000230,出してくれて　ありがとニャン！\nオレっち　世界中を冒険したいニャン！
5000240,密林ソフトクリームは　どこズラ？\nオラといっしょに　さがしてくんろ！
5000340,む　ようやく出られたようだな\nさぁ　太鼓を叩くなら任せてくれ
5000360,やっと出られた…\nいっしょに　花火を見に行きましょう！
5000630,アツくて　溶けちゃいそうだったわぁ～\nふふっ　ちょっとなめてみる…？
5000300,やっと出られたダニ！\nちょっと　ひとっ走りしていいダニ？
5000210,あれ　出しちゃったの？\nダラダラさせてくれる～？
5000970,『説明しよう！　アンドロイド山田・銅は\n　銅製品のため　サビに弱いぞ！』
5000980,『説明しよう！　アンドロイド山田・銀は\n　マメに磨くことで　輝きが増すのだ！』
5000990,『説明しよう！　アンドロイド山田・金は\n　約束された　永遠の輝きに満ちている』
5001000,『説明しよう！　アンドロイド山田・黒は\n　汚れが目立たず　お手入れが簡単だ！』
9910100,ボス専用
9911100,ボス専用
9912100,ボス専用
9914100,ボス専用
9916100,ボス専用
9917100,ボス専用
9977100,ボス専用
5000380,お月見には間に合ったニャン？\n月見チョコボー　食べに行くニャン！
5000390,お月見のお団子　おいしいズラ～♪\nオラといっしょに　食べるズラ！
5000400,ふぅ…　ようやくお月見できるズラ\n今夜は夜通し　パーティするズラ！
5000330,光るガシャから　パカッと登場ダニ！\n…ほんとは　竹から出たかったダニ
5000320,月からやってきた　キュン太郎だよ～\nガシャから出てきた？　気のせいだよ～
5000410,ちっぽけなガシャに閉じ込めやがって…\nあっ　出してくれてありがとっ廴
5000420,ありがとう　やっと月が見れる…\n龍たちも　喜んでいるぞ
5000640,はっ！　ここは一体…\nそうか　やっと私は出られたのだな
5000540,クハー！　きみのプレイ時間どれくらい？\nだめだめだめー！　もっと遊ぼうよー！
5000460,フフフ…　おかえりなさいませ…\n呪いのメイドがお仕えします…廴
5000190,フゥ～！　さぁ今日も修行修行！\nきみも強くなって　いっしょにモテようぜ～！
5000220,ふう　出られたようね…\n…紅葉の舞　見せてあげようか？
5000530,秋ファッションの頂点…\nオレといっしょに　目指してみないか？
5000020,きゃっ…　あの…紅葉姫といいます…\nよっ　よろしくお願いします！
5000180,もみじといえば　オレっちニャン！\nいっしょに　もみじ狩りに行くニャン！
5000440,ふう…　なんで起こすコロン？\nまぁ　しょーがないから出るコロン
5000200,あれ　ここどこ～？\nぼくのイチョウはあげないよ～！
5000370,アキババーン！！\n（新しいパソコンを買いに行くよ！）
5000160,ハロウィン限定のソフトクリーム…\nおばけかぼちゃ味はどこにあるズラ～？
5000170,楽しいハロウィンの音がするズラ！\nいっぱいイタズラするズラよ～♪
5000430,出してくれてありがとう～！\nまだまだ　ハロウィンはこれからよぉ～♪
