id,name,description,power,count
459000,身軽にする,猫のような身軽さで　すばやさがアップ,0,0
471000,最新テクノロジー,バスターズの最新技術で　全ステータスが小アップ,0,0
472000,エンペラーモードにする,エンペラーパワーで　全ステータスが小アップ,0,0
473000,大王のおぼしめし,大王の命を受け　全ステータスがアップ,0,0
474000,フツーにする,全てがフツーになり　全ステータスが小ダウン,0,0
475000,竜宮城のみちびき,竜宮城の祈りの力で　全ステータスが小アップ,0,0
476000,ちから持ちにする,ちから持ちになって　ちからがアップ,0,0
477000,士気を上げる,士気が上がって　全ステータスが小アップ,0,0
478000,鬼の呪い,鬼の呪いで　ＨＰが少しずつ減っていく,0,0
479000,機械のちから,体が機械化し　まもりアップ,0,0
480000,狂暴にする,すさまじく狂暴化し　味方をたまにこうげきする,0,0
481000,モズクの驚異のぬめり,モズクのぬめりの力で　まもりが大アップ,0,0
482000,ガシャにめぐまれる,ガシャで当たりを引き　全ステータスがアップ,0,0
483000,しめっぽくする,しめっぽくなって　ちからが大ダウン,0,0
484000,宇宙の神秘的パワー,宇宙の神秘のパワーで　全ステータスが大アップ,0,0
485000,恐怖の呪い,恐怖のあまり　たまに行動しなくなる,0,0
486000,鬼の呪い,鬼の呪いで　ＨＰが少しずつ減っていく,0,0
487000,動きをしばる,動きをしばられ　たまに行動しなくなる,0,0
501000,ドキドキさせる,心がおどって　ＨＰが少しずつ回復,0,0
502000,手元を狂わせる,手元が狂って　味方をたまにこうげきする,0,0
503000,枕を返す,枕を返され寝つきが悪くなり　ちからがダウン,0,0
504000,ガチの戦闘態勢,真剣勝負の覚悟で　ちからがアップ,0,0
505000,ダメダメにする,ダメダメになり　ちからがダウン,0,0
506000,俊足にする,俊足になり　すばやさがアップ,0,0
507000,急がせる,急がされて　すばやさがアップ,0,0
508000,お肉の栄養,お肉の栄養で　ちからがアップ,0,0
509000,シラを切らせる,シラを切って　たまに行動しなくなる,0,0
510000,すっとんきょうにする,すっとんきょうになって　味方をすぐにこうげきする,0,0
511000,考えこませる,考えこんで　たまに行動しなくなる,0,0
512000,ほんろうする,忍術でほんろうされ　すばやさがダウン,0,0
512010,ほんろうする,妖術でほんろうされ　すばやさがダウン,0,0
513000,新大陸を目指す,新大陸の夢を追い求め　全ステータスが小アップ,0,0
514000,克服させる,ダメな部分を克服し　ちからがアップ,0,0
515000,総なめさせる,賞を総なめして　全ステータスが小アップ,0,0
516000,天下無双にする,天下無双の力をもち　ちからがアップ,0,0
517000,「なま」にする,『なま』な部分をさらけ出し　まもりがダウン,0,0
518000,覇道の力,覇道を突き進み　ちからがアップ,0,0
519000,パッカーさせる,大事なところが「パッカー」して　まもりが超ダウン,0,0
520000,ツルツルすべらせる,つるつるすべって　すばやさがアップ,0,0
521000,空耳させる,指示を空耳して　味方をたまにこうげきする,0,0
522000,疑問を持たせる,戦うことに疑問を持ち　たまに行動しなくなる,0,0
523000,丸投げさせる,戦いを丸投げし　たまに行動しなくなる,0,0
524000,ピンとこなくする,ピンとこなくなり　ちからがダウン,0,0
525000,テンションを上げる,ハイテンションになり　全ステータスが小アップ,0,0
526000,虹色のオーラ,不思議な虹色のオーラで　ようりょくがアップ,0,0
527000,しびれさせる,しびれてしまい　たまに行動しなくなる,0,0
528000,難問を出す,ナゾの答えが気になって　たまに行動しなくなる,0,0
529000,紙を隠す,紙に巻きつかれ　たまに行動しなくなる,0,0
530000,ヒマ愛を伝授する,ヒマを愛するようになり　たまに行動しなくなる,0,0
531000,大人買いさせる,大人買いで荷物が重くなり　すばやさがダウン,0,0
532000,地獄耳にする,頭が混乱して　味方をたまにこうげきする,0,0
533000,素直にする,なんでも素直に受け入れ　全ステータスが小アップ,0,0
534000,しびれさせる,体がしびれて　たまに行動しなくなる,0,0
535000,鬼の呪い,鬼の呪いで　ＨＰが少しずつ減っていく,0,0
536000,洗練させる,動きが洗練され　すばやさがアップ,0,0
536010,洗練させる,動きが洗練され　すばやさがアップ,0,0
537000,甘んじさせる,ぬるま湯に甘んじて　全ステータスが小ダウン,0,0
538000,ポンコツにする,ポンコツすぎて　味方をたまにこうげきする,0,0
539000,全てを受け入れさせる,なんでも素直に受け入れ　全ステータスが小アップ,0,0
540000,おどろかせる,びっくりしすぎて　たまに行動しなくなる,0,0
541000,運転が荒くなる,荒々しい運転になり　味方をたまにこうげきする,0,0
542000,あっけらかんとさせる,あっけらかんとして　まもりがアップ,0,0
543000,歌をとどける,熱唱に感動して　全ステータスが小アップ,0,0
544000,カメのまもり,カメ由来の堅さで　まもりがアップ,0,0
545000,お蔵入りにする,お蔵入りされたショックで　たまに行動しなくなる,0,0
546000,拡散させる,弱点情報が拡散され　まもりがダウン,0,0
547000,修理する,メンテナンスを受けて　ＨＰが少しずつ回復,0,0
548000,アンドロイドにする,関節がアンドロイド化し　すばやさがダウン,0,0
549000,怒りを爆発させる,怒りが爆発し　ちからがアップ,0,0
550000,ステーキの肉汁,ステーキの肉汁で　ちからがアップ,0,0
551000,野望を持たせる,全てを牛耳ろうとして　味方をたまにこうげきする,0,0
552000,指令する,指令を受けて　まもりがアップ,0,0
553000,スカイパワー,大空をかけて　全ステータスが小アップ,0,0
554000,サメ肌にする,サメ肌になり　まもりがアップ,0,0
554010,サメ肌にする,サメ肌になり　まもりがアップ,0,0
555000,驚異の力を呼び起こす,潜在能力を開花させ　全ステータスが小アップ,0,0
556000,ピヨらせる,ピヨってしまい　味方をすぐにこうげきする,0,0
557000,ほっとさせる,ほっと一息ついて　ＨＰが少しずつ回復,0,0
558000,コテンパンにする,簡単にこてんぱんにされるほど　まもりがダウン,0,0
559000,疑問をもたせる,疑問を持つあまり　たまに行動しなくなる,0,0
560000,カンペだよりにする,カンペだよりになり　たまに行動しなくなる,0,0
561000,寝ころばせる,だらだら寝ころんで　たまに行動しなくなる,0,0
562000,アンニュイなムード,アンニュイな気分になり　たまに行動しなくなる,0,0
563000,文句をいいがちにする,文句ばかり言って　たまに行動しなくなる,0,0
564000,お気楽にする,お気楽な気分になり　ようりょくがアップ,0,0
565000,大人ぶらせる,大人ぶりたくなり　たまに行動しなくなる,0,0
566000,むちゃ振りする,むちゃ振りされて　味方をたまにこうげきする,0,0
567000,大化けさせる,実力が大化けして　ちからがアップ,0,0
568000,大金をチラつかせる,たまのこしの口車に乗り　味方をたまにこうげきする,0,0
569000,やけどさせる,やけどして　ＨＰが少しずつ減っていく,0,0
570000,追い風を吹かせる,追い風が吹き　すばやさがアップ,0,0
570010,閉じ込める,ふしぎな風に閉じこめられ　たまに行動しなくなる,0,0
571000,ワルにする,ワルになって　味方をたまにこうげきする,0,0
571010,激辛罰ゲーム,激辛ソースで　ＨＰが少しずつ減っていく,0,0
572000,するどいつむじ風,風に切りつけられ　ＨＰが少しずつ減っていく,0,0
573000,優雅なバスタイム,バスタイム気分で　ＨＰが少しずつ回復,0,0
574000,模索させる,自分の道を模索して　たまに行動しなくなる,0,0
575000,いやしのハーモニー,素敵な歌声で　ＨＰが少しずつ回復,0,0
576000,無重力にする,無重力のように軽くなり　すばやさがアップ,0,0
577000,てんてこまいにする,てんてこまいになり　味方をたまにこうげきする,0,0
578000,はげます,可愛くはげまされて　全ステータスが小アップ,0,0
579000,舌をかませる,舌をかみまくり　ＨＰが少しずつ減っていく,0,0
580000,日曜気分にする,日曜日気分になり　たまに行動しなくなる,0,0
581000,ガッテンさせる,心の底から納得し　ちからが大アップ,0,0
582000,地球と通じあう,地球と通じ合って　ＨＰが少しずつ回復,0,0
583000,幸せ気分にする,幸せな気持ちになり　ＨＰが少しずつ回復,0,0
584000,どっちつかずにする,自分の立場に迷い　味方をたまにこうげきする,0,0
585000,歯をピカピカにみがく,歯がピカピカになり　まもりが大アップ,0,0
586000,香り高いお風呂,お風呂でリラックスし　ＨＰが少しずつ回復,0,0
587000,最高のサービス,最高のサービスで　全ステータスがアップ,0,0
588000,科学の心,科学の心で　ようりょくがアップ,0,0
589000,スピーディーにする,とにかくスピーディーになり　すばやさがアップ,0,0
589010,カンフーのかまえ,カンフーのかまえで　ちからがアップ,0,0
590000,椿のいやしエキス,椿のオイルでＨＰが少しずつ回復,0,0
591000,しびれるお札,しびれるお札で　たまに行動しなくなる,0,0
592000,つぶやかせる,つぶやいてばかりで　なかなか行動しなくなる,0,0
593000,やるせなくする,やるせない気持ちになり　味方をすぐにこうげきする,0,0
594000,チクチク刺す,チクチク刺されて　ＨＰがだんだん減っていく,0,0
595000,ちらかす,身の回りが散らかって　すばやさが大ダウン,0,0
596000,オタクにする,コンピューターオタクになり　ちからが大ダウン,0,0
597000,怒りっぽくする,怒りっぽくなって　味方をたまにこうげきする,0,0
597010,怒りっぽくする,怒りっぽくなって　味方をたまにこうげきする,0,0
597020,怒りっぽくする,怒りっぽくなって　味方をたまにこうげきする,0,0
597030,怒りっぽくする,怒りっぽくなって　味方をたまにこうげきする,0,0
597040,怒りっぽくする,怒りっぽくなって　味方をたまにこうげきする,0,0
598000,カリカリさせる,カリカリして　味方をすぐにこうげきする,0,0
599000,自己嫌悪にする,自己嫌悪におちいり　全ステータスが大ダウン,0,0
600000,インチキする,インチキにかかり　すばやさが大ダウン,0,0
601000,ガードが甘くなる,ガードが甘くなり　まもりが大ダウン,0,0
602000,イタい思い出をエグる,イタい過去をえぐられ　ＨＰがどんどん減っていく,0,0
603000,ラップさせる,ラップにはまり　なかなか行動しなくなる,0,0
604000,毛だらけにする,毛だらけになり　すばやさが超ダウン,0,0
605000,つぶやかせる,つぶやいてばかりで　なかなか行動しなくなる,0,0
606000,だるくする,だるくなって　なかなか行動しなくなる,0,0
607000,手元がおろそかになる,手元が狂って　味方をすぐにこうげきする,0,0
608000,ハッキングする,ハッキングされて　味方をすぐにこうげきする,0,0
609000,邪悪な薬品,邪悪な薬品で　ＨＰがだんだん減っていく,0,0
609010,危険な薬品,危険な薬品で　ＨＰがだんだん減っていく,0,0
610000,せっかちにする,待ちきれなくなり　味方をすぐにこうげきする,0,0
611000,いい線いかせる,いい線いくようになって　全ステータスが小アップ,0,0
612000,帰宅願望を刺激する,帰りたくなって　なかなか行動しなくなる,0,0
613000,ほめたおす,手加減してしまい　ちからが大ダウン,0,0
614000,ラブレターをやぶる,恨みの心で　味方をすぐにこうげきする,0,0
615000,手のひら返させる,手のひらを返して　味方をすぐにこうげきする,0,0
616000,年季を重ねる,古臭くなり　まもりが大ダウン,0,0
617000,不安感を呼び起こす,不安感を植え付けられ　味方をすぐにこうげきする,0,0
618000,たらいまわす,たらいまわしにされ　すばやさが大ダウン,0,0
619000,ひとりの世界,ひとりの世界にこもり　たまに行動しなくなる,0,0
620000,テンパらせる,テンパって　味方をすぐにこうげきする,0,0
621000,こしパンにする,腰パンで歩きにくくなり　すばやさが大ダウン,0,0
622000,不幸にする,不幸になって　まもりが大ダウン,0,0
623000,カラをやぶらせる,殻をやぶり　全ステータスが小アップ,0,0
624000,車酔いにする,車酔い状態になり　全ステータスがダウン,0,0
625000,ほめたおす,手加減してしまい　ちからが超ダウン,0,0
626000,決断力をつける,決断力がついて　ちからがアップ,0,0
627000,ビビらせる,ビビってしまい　全ステータスがダウン,0,0
628000,目覚めさせる,隠れた力が目覚め　全ステータスがアップ,0,0
628010,幻想を見せる,不思議な幻想で　全ステータスがアップ,0,0
629000,あしでまといになる,足をひっぱられ　たまに行動しなくなる,0,0
630000,蛇足を言わせる,蛇足なことばかり言って　すばやさがダウン,0,0
631000,大ピンチにする,大ピンチにおちいって　まもりがダウン,0,0
632000,その場しのぎになる,その場しのぎな態度になり　まもりがダウン,0,0
633000,マイペースにする,マイペースになって　すばやさが大ダウン,0,0
634000,びっくりさせる,びっくりしすぎて　まもりがダウン,0,0
635000,暴れさせる,大暴れして　味方をたまにこうげきする,0,0
636000,どうでもよくなる,何もかもどうでもよくなり　まもりがダウン,0,0
637000,業界人ぶらせる,業界人気取りになり　まもりがダウン,0,0
638000,前髪を切りすぎる,前髪を切られたショックで　たまに行動しなくなる,0,0
639000,いばらせる,いばって　たまに行動しなくなる,0,0
640000,ひっぱる,ひっぱられて　たまに行動しなくなる,0,0
641000,文句ばかり言わせる,文句ばかり言って　たまに行動しなくなる,0,0
642000,恨みに火をつける,恨みの心で　味方をたまにこうげきする,0,0
643000,なぞの油,油をぬりこまれて　まもりがアップ,0,0
644000,スイッチを押す,スイッチを押されて　全ステータスが小アップ,0,0
645000,自分勝手にする,自分のやり方にこだわり　たまに行動しなくなる,0,0
646000,破壊させる,大暴れして　味方をたまにこうげきする,0,0
646010,ドジをふませる,ドジっ子になり　ＨＰが少しずつ減っていく,0,0
647000,しみいる笑顔,笑顔が心にしみいり　まもりが大アップ,0,0
648000,深海の神秘,深海のミネラルで　ようりょくがアップ,0,0
649000,修羅場の力,修羅場の逆境力で　ちからがアップ,0,0
650000,[Ｑ/キュー]の呪い,ナゾの呪いで　たまに行動しなくなる,0,0
661000,リアルにする,生き様がリアルになり　全ステータスが小アップ,0,0
666000,未来のパワー,未来の技術で　全ステータスが小アップ,0,0
667000,怒りっぽくする,怒りっぽくなって　味方をたまにこうげきする,0,0
668000,酢めしパワー,酢めしパワーで　全ステータスがアップ,0,0
669000,天かすパワー,天かすパワーで　全ステータスがアップ,0,0
671000,背水の陣,背水の陣のかまえで　ちからがアップ,0,0
672000,プラチナ化する,体がプラチナ化し　まもりアップ,0,0
673000,キラキラにする,スター性を発揮し　すばやさがアップ,0,0
674000,心を動かす,スピーチで心を動かされ　全ステータスが小アップ,0,0
675000,豆知識を言わせる,豆知識を言いたくなり　なかなか行動しなくなる,0,0
676000,紳士面させる,紳士面してしまい　まもりがダウン,0,0
677000,大金持ち気分,大金持ち気分になり　たまに行動しなくなる,0,0
678000,自慢させる,自慢ばかりして　まもりがダウン,0,0
679000,ハイテンションにする,ハイテンションになり　ちからがアップ,0,0
680000,楽しい気分にする,楽しい気分になり　すばやさがアップ,0,0
681000,[ＵＳＡ/ユーエスエー]テクノロジー,[ＵＳＡ/ユーエスエー]の独自技術で　まもりがアップ,0,0
682000,鋼鉄の体,鋼鉄の体になり　まもりがアップ,0,0
683000,鋼鉄の体,鋼鉄の体になり　まもりがアップ,0,0
684000,おなかペコペコにする,おなかがペコペコで　ちからがダウン,0,0
685000,グレさせる,グレてしまい　たまに行動しなくなる,0,0
686000,ペラペラにする,薄っぺらくなり　まもりがダウン,0,0
687000,やさしいクッキーの味,クッキーのおいしさで　ＨＰがだんだん回復,0,0
688000,謝らせる,すぐに謝って　なかなか行動しなくなる,0,0
689000,フレッシュパワー,レタスのフレッシュパワーで　全ステータスがアップ,0,0
690000,おいしいチョコバナナ,チョコバナナの糖分で　ＨＰが少しずつ回復,0,0
691000,資金運用させる,ハイリスクな資金運用で　全ステータスが小ダウン,0,0
692000,盛らせる,盛りに盛りすぎて　すばやさがダウン,0,0
693000,チョコボ乗り,チョコボに乗ったかのように　すばやさがアップ,0,0
694000,モーグリパワー,補助魔法をかけられ　ようりょくが大アップ,0,0
695000,ぷにぷにさせる,『ぷにぷに』になって　まもりがダウン,0,0
696000,ぷにぷにさせる,『ぷにぷに』になって　まもりがダウン,0,0
698000,身軽にする,盗賊の身のこなしで　すばやさがアップ,0,0
699000,タフにする,探検に必要なタフさを身につけ　まもりがアップ,0,0
701000,迷宮入りさせる,謎の答えが気になり　なかなか行動しなくなる,0,0
702000,悪魔のささやき,悪魔にささやかれ　すばやさが大ダウン,0,0
703000,王の威厳,王の威厳を感じ　全ステータスが小アップ,0,0
704000,女王の品格,女王の品格を感じ　全ステータスが小アップ,0,0
705000,兵士の覚悟,兵士の覚悟を持ち　まもりがアップ,0,0
706000,１０倍がんばる,いつもの１０倍がんばって　まもりがアップ,0,0
707000,エースの貫録,エースの貫録が出て　ちからがアップ,0,0
708000,ババを引かせる,ババを引かされて　全ステータスがダウン,0,0
711000,弁財天の雷,体がしびれて　たまに行動しなくなる,0,0
712000,布袋尊の加護,追い風が吹き　すばやさが大アップ,0,0
713000,恵比寿の加護,おめでたい気分になり　ＨＰがだんだん回復,0,0
714000,大黒天の加護,大黒天の祝福で　まもりが大アップ,0,0
715000,毘沙門天の加護,毘沙門天の加護で　ちからが大アップ,0,0
716000,寿老人の呪い,寿老人の呪いで　ＨＰがだんだん減っていく,0,0
717000,福禄寿の祝い,福禄寿に祝われて　ＨＰがだんだん回復,0,0
720000,ゴージャスにする,防御よりも派手さを重視し　まもりが大ダウン,0,0
721000,スーパーにする,スーパーな存在になり　まもりがアップ,0,0
722000,闇夜の呪い,闇夜の呪いにかかり　ＨＰがだんだん減っていく,0,0
723000,究極のちから,究極のちからを手に入れ　まもりがアップ,0,0
724000,まるはだかにする,心も体もまるはだかにされて　まもりがダウン,0,0
725000,孔明の知恵,孔明の天才的作戦で　すばやさがアップ,0,0
726000,無双の力,無双のごとき力を発揮し　ちからがアップ,0,0
728000,豆腐の大豆パワー,豆腐のたんぱく質で　全ステータスが小アップ,0,0
729000,がらあきにする,手元ががらあきになり　まもりがダウン,0,0
730000,先延ばしにさせる,先延ばしにして　なかなか行動しなくなる,0,0
731000,知らんぷりさせる,知らんぷりして　たまに行動しなくなる,0,0
732000,照れさせる,照れ屋さんになって　たまに行動しなくなる,0,0
733000,ひとりよがりにする,ひとりよがりになって　味方をたまにこうげきする,0,0
734000,見返りを求めさせる,見返りを求めて　たまに行動しなくなる,0,0
735000,心をよどませる,心がよどんでしまい　すばやさが大ダウン,0,0
736000,隙だらけにさせる,隙だらけになって　まもりが大ダウン,0,0
737000,奇抜にさせる,奇抜すぎるセンスになり　まもりが超ダウン,0,0
738000,大王の力,大王の力を与えられ　ちからが大アップ,0,0
739000,神の美しさ,美しき神の加護で　ＨＰがだんだん回復,0,0
740000,覚醒させる,神のごとく覚醒し　全ステータスがアップ,0,0
741000,黄金の棺,黄金の棺に守られて　まもりがアップ,0,0
742000,合金の力,特殊な合金の力で　まもりがアップ,0,0
743000,禁断の力,禁断の力を解放してしまい　まもりがダウン,0,0
744000,最高のリアクション,リアクションが最高になり　まもりがアップ,0,0
745000,古代の加護,古代の神秘的な加護で　まもりが大アップ,0,0
746000,古代の呪い,古代の邪悪な呪いで　ＨＰがだんだん減っていく,0,0
747000,予言で騙す,嘘の予言を心配してしまい　まもりがダウン,0,0
748000,しばらく暴れる,しばらく暴れて　ちからがアップ,0,0
749000,ひらめかせる,驚異的なひらめきで　全ステータスがアップ,0,0
750000,ひらめかせる,驚異的なひらめきで　全ステータスがアップ,0,0
761000,竜王の力,竜王の力で　全ステータスが小アップ,0,0
762000,悪乗りさせる,悪乗りしてしまい　味方をたまにこうげきする,0,0
763000,卵の栄養,たまごの豊富な栄養素で　ちからが大アップ,0,0
764000,骨をもろくする,骨がもろくなってしまい　まもりがダウン,0,0
765000,ミイラの呪い,ミイラの呪いで　味方をすぐにこうげきする,0,0
766000,オタカラもどきの罠,オタカラもどきの罠にかかり　まもりが大ダウン,0,0
767000,応援する,キュートな応援で　ちからが大アップ,0,0
771000,太陽神の力,太陽神の力で　ちからが大アップ,0,0
772000,時空神の力,時空神の力で　すばやさが大アップ,0,0
773000,暗黒神の力,暗黒神の力で　全ステータスが小アップ,0,0
774000,拍子のリズム,拍子のリズムで　ようりょくがアップ,0,0
775000,吽の呼吸,守りの呼吸法で　まもりがアップ,0,0
776000,阿の呼吸,攻めの呼吸法で　ちからがアップ,0,0
777000,大声をださせる,大声が出したくなり　まもりがダウン,0,0
778000,海原の加護,大海原の加護で　ＨＰがだんだん回復,0,0
779000,大地の加護,母なる大地の加護で　ＨＰがだんだん回復,0,0
780000,宇宙の加護,深遠な宇宙の加護で　全ステータスが小アップ,0,0
781000,おどかす,提灯のあかりにおどろき　ちからがダウン,0,0
782000,獄卒の威圧感,獄卒の威圧感に気圧され　ようりょくがダウン,0,0
783000,獄卒の圧迫感,獄卒の圧迫感にさらされ　たまに行動しなくなる,0,0
801000,穴を掘らせる,穴掘りしたい衝動に駆られて　たまに行動しなくなる。,0,0
802000,冒険心をくすぐる,思わず冒険したくなり　すばやさがアップする。,0,0
803000,ゾンビの肉体,肉体がゾンビ化して　まもりが大ダウンする。,0,0
804000,赤ちゃん化させる,心が赤ちゃんになり　ちからが大ダウンする。,0,0
805000,なんでも欲しがらせる,味方の物を欲しがり　味方をたまにこうげきする。,0,0
806000,不死鳥の炎,不死鳥の炎に焼かれ　ＨＰがだんだん減ってしまう。,0,0
807000,財宝に目をくらませる,財宝に目をくらませて　味方をたまにこうげきする,0,0
808000,ボケる,常にボケてばかりで　すばやさが大ダウンする。,0,0
900000,マッサラにする,全てがマッサラになり　全ステータスが小ダウン,0,0
5000070,お祭り気分になる,お祭り気分になって　ちからがアップ,0,0
5000050,サーファー気分になる,サーファー気分になって　すばやさがアップ,0,0
5000500,温泉デトックス,温泉でデトックスして　すばやさがアップ,0,0
5000080,祭りに夢中になる,祭りに夢中になって　たまに行動しなくなる,0,0
5000090,途方にくれる,途方にくれて　たまに行動しなくなる,0,0
5000290,注文をまちがえる,注文をまちがえて　たまに行動しなくなる,0,0
5000010,夏の私、デビュー,夏デビューして　まもりが大アップする,0,0
5000100,祭りを心待ちにさせる,祭り当日を待ちきれず　すばやさがアップ,0,0
5000130,チョコボーさがし,チョコボーが見つからず　たまに行動しなくなる,0,0
5000140,旅行の準備,旅行にしっかりそなえて　ＨＰが少しずつ回復,0,0
5000150,うわさのけむり,うわさのけむりに包まれて　ようりょくがアップ,0,0
5000230,チョコボーさがし,チョコボーが見つからず　たまに行動しなくなる,0,0
5000240,旅行の準備,旅行にしっかりそなえて　ＨＰが少しずつ回復,0,0
5000340,叩くと思わせる,太鼓を叩くのを待ち続け　なかなか行動しなくなる,0,0
5000360,すやすや眠る,すやすや眠って　ＨＰが少しずつ回復,0,0
5000630,ソフトなけむり,甘くソフトなけむりに包まれ　たまに行動しなくなる,0,0
5000300,ものすごく急かす,ものすごく急かされて　味方をたまにこうげきする　,0,0
5000210,自堕落にする,自堕落になって　たまに行動しなくなる,0,0
5000970,アンドロイドにする,関節がアンドロイド化し　すばやさがダウン,0,0
5000980,アンドロイドにする,関節がアンドロイド化し　すばやさがダウン,0,0
5000990,アンドロイドにする,関節がアンドロイド化し　すばやさがダウン,0,0
5001000,アンドロイドにする,関節がアンドロイド化し　すばやさがダウン,0,0
5000380,夜空を見上げる,すみきった夜空を見上げて　たまに行動しなくなる,0,0
5000390,月に思いをはせる,月に思いをはせて　ようりょくがアップ,0,0
5000400,ソワソワする,得意のＤＪをやりたくなって　たまに行動しなくなる,0,0
5000330,月に帰るか迷う,故郷に帰るかどうか迷って　全ステータスが小ダウン,0,0
5000320,キュンキュンさせる,心をキュンキュンさせて　ＨＰがだんだん回復,0,0
5000410,キュンキュンさせる,心をキュンキュンさせて　ＨＰがだんだん回復,0,0
5000420,龍にお団子をあげる,龍のマフラーにお団子を与え　なかなか行動しなくなる,0,0
5000640,方向音痴,方向音痴になって　全ステータスが小ダウン,0,0
5000540,二徹してしまう,二日連続で徹夜してしまい　全ステータスが小ダウン,0,0
5000460,呪い返しのオーダー,ふりかかる呪いを跳ね返し　ＨＰがだんだん回復,0,0
5000190,もみじ修行をする,落ちてくるもみじをすべて切り裂き　すばやさがアップ,0,0
5000220,もみじ色の誘惑,もみじ色の髪に魅了され　なかなか行動しなくなる,0,0
5000530,マントが秋風で飛ぶ,マントが秋風で飛んでいって　まもりがダウン,0,0
5000020,求婚ラッシュにあう,求婚されすぎて混乱し　味方をたまにこうげきする,0,0
5000180,もみじ狩りをする,お気に入りのもみじを探したくなり　たまに行動しなくなる,0,0
5000440,ふて寝する,ふて寝してしまい　なかなか行動しなくなる,0,0
5000200,空翔けるイチョウの羽,イチョウの葉を羽のようにして　すばやさが大アップ,0,0
5000370,クロックアップする,パソコンに独自のカスタマイズをして　すばやさがアップ,0,0
5000160,お菓子をパクッ！,もらったお菓子を食べて　ＨＰがだんだん回復,0,0
5000170,イタズラしたくなる,イタズラしたい気持ちをがまんして　たまに行動しなくなる,0,0
5000430,朝帰りでウトウト…,朝までハイになってしまい　ＨＰがだんだん減っていく,0,0
5000060,ゆうわくのチョコボー,もらったチョコボーに気を取られ　なかなか行動しなくなる,0,0
5000310,モテモテ作戦大失敗,世間から気持ち悪がられて　まもりが大ダウン,0,0
5000350,くっせぇ～息,自分のくっせぇ～息が逆流して　すばやさが大ダウン,0,0
5000520,サイレントハロウィン,しずかな場所を探して　すばやさがアップ,0,0
5000760,キュンキュン吸血タイム,じわじわと吸血されて　ＨＰが少しずつ減っていく,0,0
5000770,ビックリホラーボックス,ホラーな雰囲気で驚いて　たまに行動しなくなる,0,0
5000040,マジカル★おねだり,お気に入りのお菓子をもらって　全ステータスが小アップ,0,0
5001310,リンゴ果汁,リンゴ酸の効果で　ようりょくがアップ,0,0
5001320,パインの皮,パイナップルのトゲの効果で　ちからがアップ,0,0
5000470,おやすみタイム,眠くなって　たまに行動しなくなる,0,0
5000480,フワフワまくら,おだやかな眠りで　ＨＰが少しずつ回復,0,0
5000820,ソヨソヨよかぜ,おだやかな夜風にあたり　まもりがアップ,0,0
5000740,デカデカ！プレゼント袋,プレゼント袋がバカデッカくなり　すばやさがダウン,0,0
5000730,聖夜に舞い散る雪,クリスマスへの期待が高まり　ようりょくがアップ,0,0
5000750,聖犬神の加護,聖犬神の加護で　ＨＰがだんだん回復,0,0
5000720,雪玉ころころ,雪玉をころころ転がして　すばやさがアップ,0,0
5000700,ぶちまけプレゼント,大切なプレゼントを失くしてしまい　まもりがダウン,0,0
5000670,急いでブロック,陽気な世の中から目をそらし　まもりがアップ,0,0
5000690,めんどいアピール,面倒くささをアピールして　たまに行動しなくなる,0,0
5000680,いじっぱり,降りつもる雪に切なくなって　おもわず　ちからがアップ,0,0
5000710,メリースノー・ステップ,初雪にテンションが上がり　全ステータスが小アップ,0,0
5000620,ジュラ企業戦士,仕事に対する情熱で　すばやさがアップ,0,0
5000280,お疲れモ～ど,帰りたいのに帰れないので　なかなか行動しなくなる,0,0
5001330,またまた寝るニャン,眠気をさそい たまに行動しなくなる,0,0
5001340,れんごくの炎,憎悪の炎につつまれ ＨＰがだんだん減っていく,0,0
5001350,賢神の錫杖,守護神の力で　全ステータスがアップ,0,0
5001360,鬼神スピリット,秘めた妖気を解放し ちからが大アップ,0,0
5000890,初日の出ダッシュ,初日の出を見て希望がみなぎり　すばやさが大アップ,0,0
5000900,くるくるコマまわし,コマまわしが成功して　ようりょくがアップ,0,0
5000910,ばちばちコマずもう,\nコマずもうに夢中になりすぎて　全ステータスが小ダウン,0,0
5000920,あけおめパトロール,初詣の人々を守る気持ちがみなぎり　ちからがアップ,0,0
5000930,初雪の祈り,清らかな初雪に心を弾ませ　すばやさがアップ,0,0
5000940,めでたいケムリ,めでたいムードに包まれ　ＨＰがだんだん回復,0,0
5000950,着くずれしちゃう,晴れ着の着くずれが気になって　たまに行動しなくなる,0,0
5000570,しんみり除夜の鐘,除夜の鐘の音でしんみりして　まもりがダウン,0,0
5000580,ニューイヤ～な予感,初耳なウワサにイヤ～な予感がして　ようりょくがダウン,0,0
5000960,おせちの準備をする,ロケットに積むおせちの準備に熱中し　すばやさがダウン,0,0
5000650,モエ燃えウォール♪,炎の壁で　周りからの攻撃を遠ざけて　まもりがアップ,0,0
5000490,ようりょくの湯,温泉にゆっくり浸かって ようりょくがアップ,0,0
5000510,まんじゅうパワー,おいし～い温泉まんじゅうの効果で ちからがアップ,0,0
5000550,ヘビーな雪玉,ずっしりと重い雪玉がふってきて ちからがダウン,0,0
5000450,氷雪の舞,激しい氷雪を呼び寄せる舞で HPがだんだん減っていく,0,0
5000660,ガッツエクストリーム,急な坂をガッツで滑り降り すばやさがアップ,0,0
5000560,雪山トレーニング,雪山の大自然で体を鍛え　まもりがアップ,0,0
