id,monster_id,rare_item_type1,rare_item_id1,rare_item_rate1,rare_item_type2,rare_item_id2,rare_item_rate2,rare_item_type3,rare_item_id3,rare_item_rate3,rare_item_type4,rare_item_id4,rare_item_rate4,item_type1,item_id1,item_rate1,item_type2,item_id2,item_rate2,item_type3,item_id3,item_rate3,item_type4,item_id4,item_rate4
240,236900,1,101302,1000,0,0,0,0,0,0,0,0,0,1,101301,2000,0,0,0,0,0,0,0,0,0
241,237000,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
242,237500,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
243,238000,1,100503,1000,0,0,0,0,0,0,0,0,0,1,100502,2000,0,0,0,0,0,0,0,0,0
244,239000,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
245,240000,1,100903,1000,0,0,0,0,0,0,0,0,0,1,100902,2000,0,0,0,0,0,0,0,0,0
246,241000,1,100003,1000,0,0,0,0,0,0,0,0,0,1,100002,2000,0,0,0,0,0,0,0,0,0
247,242000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
248,242010,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
249,243000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
250,244000,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
251,245000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
252,246000,1,100202,1000,0,0,0,0,0,0,0,0,0,1,100201,2000,0,0,0,0,0,0,0,0,0
253,247000,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
254,248000,1,100202,1000,0,0,0,0,0,0,0,0,0,1,100201,2000,0,0,0,0,0,0,0,0,0
255,249000,1,101503,1000,0,0,0,0,0,0,0,0,0,1,101502,2000,0,0,0,0,0,0,0,0,0
256,249500,1,101503,1000,0,0,0,0,0,0,0,0,0,1,101502,2000,0,0,0,0,0,0,0,0,0
257,250000,1,101603,1000,0,0,0,0,0,0,0,0,0,1,101602,2000,0,0,0,0,0,0,0,0,0
258,251000,1,101403,1000,0,0,0,0,0,0,0,0,0,1,101402,2000,0,0,0,0,0,0,0,0,0
259,252000,1,100903,1000,0,0,0,0,0,0,0,0,0,1,100902,2000,0,0,0,0,0,0,0,0,0
260,253000,1,100902,1000,0,0,0,0,0,0,0,0,0,1,100901,2000,0,0,0,0,0,0,0,0,0
261,253010,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
262,254000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
263,255000,1,100902,1000,0,0,0,0,0,0,0,0,0,1,100901,2000,0,0,0,0,0,0,0,0,0
264,256000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
265,257000,1,100902,1000,0,0,0,0,0,0,0,0,0,1,100901,2000,0,0,0,0,0,0,0,0,0
266,258000,1,100002,1000,0,0,0,0,0,0,0,0,0,1,100001,2000,0,0,0,0,0,0,0,0,0
267,259000,1,100803,1000,0,0,0,0,0,0,0,0,0,1,100802,2000,0,0,0,0,0,0,0,0,0
268,260000,1,101302,1000,0,0,0,0,0,0,0,0,0,1,101301,2000,0,0,0,0,0,0,0,0,0
269,261000,1,100002,1000,0,0,0,0,0,0,0,0,0,1,100001,2000,0,0,0,0,0,0,0,0,0
270,262000,1,101203,1000,0,0,0,0,0,0,0,0,0,1,101202,2000,0,0,0,0,0,0,0,0,0
271,262010,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
272,263000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
273,264000,1,100903,1000,0,0,0,0,0,0,0,0,0,1,100902,2000,0,0,0,0,0,0,0,0,0
274,265000,1,100003,1000,0,0,0,0,0,0,0,0,0,1,100002,2000,0,0,0,0,0,0,0,0,0
275,266000,1,101702,1000,0,0,0,0,0,0,0,0,0,1,101701,2000,0,0,0,0,0,0,0,0,0
276,266010,1,101702,1000,0,0,0,0,0,0,0,0,0,1,101701,2000,0,0,0,0,0,0,0,0,0
277,267000,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
278,268000,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
279,269000,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
280,270000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
281,271000,1,100405,1000,0,0,0,0,0,0,0,0,0,1,100402,2000,0,0,0,0,0,0,0,0,0
282,272000,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
283,273000,1,100405,1000,0,0,0,0,0,0,0,0,0,1,100402,2000,0,0,0,0,0,0,0,0,0
284,274000,1,101103,1000,0,0,0,0,0,0,0,0,0,1,101102,2000,0,0,0,0,0,0,0,0,0
285,274010,1,100902,1000,0,0,0,0,0,0,0,0,0,1,100901,2000,0,0,0,0,0,0,0,0,0
286,274500,1,100903,1000,0,0,0,0,0,0,0,0,0,1,100902,2000,0,0,0,0,0,0,0,0,0
287,275000,1,101302,1000,0,0,0,0,0,0,0,0,0,1,101301,2000,0,0,0,0,0,0,0,0,0
288,276000,1,101102,1000,0,0,0,0,0,0,0,0,0,1,101101,2000,0,0,0,0,0,0,0,0,0
289,277000,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
290,277500,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
291,278000,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
292,279000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
293,280000,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
294,280500,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
295,281000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
296,281500,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
297,282000,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
298,283000,1,100702,1000,0,0,0,0,0,0,0,0,0,1,100701,2000,0,0,0,0,0,0,0,0,0
299,284000,1,101102,1000,0,0,0,0,0,0,0,0,0,1,101101,2000,0,0,0,0,0,0,0,0,0
300,285000,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
301,286000,1,100803,1000,0,0,0,0,0,0,0,0,0,1,100802,2000,0,0,0,0,0,0,0,0,0
302,287000,1,101803,1000,0,0,0,0,0,0,0,0,0,1,101802,2000,0,0,0,0,0,0,0,0,0
303,288000,1,100303,1000,0,0,0,0,0,0,0,0,0,1,100302,2000,0,0,0,0,0,0,0,0,0
304,289000,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
305,290000,1,100902,1000,0,0,0,0,0,0,0,0,0,1,100901,2000,0,0,0,0,0,0,0,0,0
306,290010,1,101702,1000,0,0,0,0,0,0,0,0,0,1,101701,2000,0,0,0,0,0,0,0,0,0
307,291000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
308,292000,1,100501,1000,0,0,0,0,0,0,0,0,0,1,100501,2000,0,0,0,0,0,0,0,0,0
309,293000,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
310,294000,1,101102,1000,0,0,0,0,0,0,0,0,0,1,101101,2000,0,0,0,0,0,0,0,0,0
311,295000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
312,296000,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
313,297000,1,100501,1000,0,0,0,0,0,0,0,0,0,1,100501,2000,0,0,0,0,0,0,0,0,0
314,298000,1,101603,1000,0,0,0,0,0,0,0,0,0,1,101602,2000,0,0,0,0,0,0,0,0,0
315,299000,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
316,300000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
317,301000,1,100501,1000,0,0,0,0,0,0,0,0,0,1,100501,2000,0,0,0,0,0,0,0,0,0
318,302000,1,101702,1000,0,0,0,0,0,0,0,0,0,1,101701,2000,0,0,0,0,0,0,0,0,0
319,303000,1,100002,1000,0,0,0,0,0,0,0,0,0,1,100001,2000,0,0,0,0,0,0,0,0,0
320,303500,1,100002,1000,0,0,0,0,0,0,0,0,0,1,100001,2000,0,0,0,0,0,0,0,0,0
321,304000,1,100501,1000,0,0,0,0,0,0,0,0,0,1,100501,2000,0,0,0,0,0,0,0,0,0
322,305000,1,101702,1000,0,0,0,0,0,0,0,0,0,1,101701,2000,0,0,0,0,0,0,0,0,0
323,306000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
324,307000,1,101302,1000,0,0,0,0,0,0,0,0,0,1,101301,2000,0,0,0,0,0,0,0,0,0
325,308000,1,100501,1000,0,0,0,0,0,0,0,0,0,1,100501,2000,0,0,0,0,0,0,0,0,0
326,309000,1,101403,1000,0,0,0,0,0,0,0,0,0,1,101402,2000,0,0,0,0,0,0,0,0,0
327,310000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
328,311000,1,100003,1000,0,0,0,0,0,0,0,0,0,1,100002,2000,0,0,0,0,0,0,0,0,0
329,312000,1,101803,1000,0,0,0,0,0,0,0,0,0,1,101802,2000,0,0,0,0,0,0,0,0,0
330,313000,1,101702,1000,0,0,0,0,0,0,0,0,0,1,101701,2000,0,0,0,0,0,0,0,0,0
331,313010,1,101702,1000,0,0,0,0,0,0,0,0,0,1,101701,2000,0,0,0,0,0,0,0,0,0
332,314000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
333,315000,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
334,316000,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
335,317000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
336,318000,1,101702,1000,0,0,0,0,0,0,0,0,0,1,101701,2000,0,0,0,0,0,0,0,0,0
337,319000,1,101603,1000,0,0,0,0,0,0,0,0,0,1,101602,2000,0,0,0,0,0,0,0,0,0
338,320000,1,100501,1000,0,0,0,0,0,0,0,0,0,1,100501,2000,0,0,0,0,0,0,0,0,0
339,321000,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
340,321500,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
341,322000,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
342,322500,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
343,323000,1,100702,1000,0,0,0,0,0,0,0,0,0,1,100701,2000,0,0,0,0,0,0,0,0,0
344,324000,1,100503,1000,0,0,0,0,0,0,0,0,0,1,100502,2000,0,0,0,0,0,0,0,0,0
345,325000,1,101703,1000,0,0,0,0,0,0,0,0,0,1,101702,2000,0,0,0,0,0,0,0,0,0
346,326000,1,101503,1000,0,0,0,0,0,0,0,0,0,1,101502,2000,0,0,0,0,0,0,0,0,0
347,327000,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
348,327010,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
349,329000,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
350,330000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
351,331000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
352,335000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
353,336000,1,101302,1000,0,0,0,0,0,0,0,0,0,1,101301,2000,0,0,0,0,0,0,0,0,0
354,337000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
355,338000,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
356,339000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
357,340000,1,100302,1000,0,0,0,0,0,0,0,0,0,1,100301,2000,0,0,0,0,0,0,0,0,0
358,341000,1,100501,1000,0,0,0,0,0,0,0,0,0,1,100501,2000,0,0,0,0,0,0,0,0,0
359,342000,1,101303,1000,0,0,0,0,0,0,0,0,0,1,101302,2000,0,0,0,0,0,0,0,0,0
360,343000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
361,344000,1,101702,1000,0,0,0,0,0,0,0,0,0,1,101701,2000,0,0,0,0,0,0,0,0,0
362,345000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
363,346000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
364,347000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
365,348000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
366,349000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
367,350000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
368,353000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
369,354000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
370,355000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
371,360000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
372,361000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
373,362000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
374,371000,1,100803,1000,0,0,0,0,0,0,0,0,0,1,100802,2000,0,0,0,0,0,0,0,0,0
375,372000,1,102003,1000,0,0,0,0,0,0,0,0,0,1,102002,2000,0,0,0,0,0,0,0,0,0
376,373000,1,100002,1000,0,0,0,0,0,0,0,0,0,1,100001,2000,0,0,0,0,0,0,0,0,0
377,374000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
378,375000,1,100501,1000,0,0,0,0,0,0,0,0,0,1,100501,2000,0,0,0,0,0,0,0,0,0
379,376000,1,100902,1000,0,0,0,0,0,0,0,0,0,1,100901,2000,0,0,0,0,0,0,0,0,0
380,377000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
381,377010,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
382,377020,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
383,377030,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
384,377040,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
385,377050,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
386,401000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
387,402000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
388,403000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
389,404000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
390,405000,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
391,406000,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
392,407000,1,101302,1000,0,0,0,0,0,0,0,0,0,1,101301,2000,0,0,0,0,0,0,0,0,0
393,408000,1,101302,1000,0,0,0,0,0,0,0,0,0,1,101301,2000,0,0,0,0,0,0,0,0,0
394,409000,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
395,410000,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
396,411000,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
397,412000,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
398,413000,1,101702,1000,0,0,0,0,0,0,0,0,0,1,101701,2000,0,0,0,0,0,0,0,0,0
399,414000,1,101702,1000,0,0,0,0,0,0,0,0,0,1,101701,2000,0,0,0,0,0,0,0,0,0
400,415000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
401,416000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
402,417000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
403,418000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
404,451000,1,100803,1000,0,0,0,0,0,0,0,0,0,1,100802,2000,0,0,0,0,0,0,0,0,0
405,452000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
406,453000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
407,454000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
408,455000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
409,456000,1,102002,1000,0,0,0,0,0,0,0,0,0,1,102001,2000,0,0,0,0,0,0,0,0,0
410,457000,1,101803,1000,0,0,0,0,0,0,0,0,0,1,101802,2000,0,0,0,0,0,0,0,0,0
411,458000,1,101503,1000,0,0,0,0,0,0,0,0,0,1,101502,2000,0,0,0,0,0,0,0,0,0
412,459000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
413,471000,1,102102,1000,0,0,0,0,0,0,0,0,0,1,102101,2000,0,0,0,0,0,0,0,0,0
414,473000,1,100202,1000,0,0,0,0,0,0,0,0,0,1,100201,2000,0,0,0,0,0,0,0,0,0
415,473100,1,100202,1000,0,0,0,0,0,0,0,0,0,1,100201,2000,0,0,0,0,0,0,0,0,0
416,474000,1,100102,1000,0,0,0,0,0,0,0,0,0,1,100101,2000,0,0,0,0,0,0,0,0,0
417,475000,1,101303,1000,0,0,0,0,0,0,0,0,0,1,101302,2000,0,0,0,0,0,0,0,0,0
418,476000,1,101203,1000,0,0,0,0,0,0,0,0,0,1,101202,2000,0,0,0,0,0,0,0,0,0
419,477000,1,100501,1000,0,0,0,0,0,0,0,0,0,1,100501,2000,0,0,0,0,0,0,0,0,0
420,478000,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
421,479000,1,102502,1000,0,0,0,0,0,0,0,0,0,1,102501,2000,0,0,0,0,0,0,0,0,0
422,480000,1,101902,1000,0,0,0,0,0,0,0,0,0,1,101901,2000,0,0,0,0,0,0,0,0,0
423,481000,1,101702,1000,0,0,0,0,0,0,0,0,0,1,101701,2000,0,0,0,0,0,0,0,0,0
424,482000,1,100303,1000,0,0,0,0,0,0,0,0,0,1,100302,2000,0,0,0,0,0,0,0,0,0
425,483000,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
426,484000,1,102102,1000,0,0,0,0,0,0,0,0,0,1,102101,2000,0,0,0,0,0,0,0,0,0
427,485000,1,102003,1000,0,0,0,0,0,0,0,0,0,1,102002,2000,0,0,0,0,0,0,0,0,0
428,486000,1,102502,1000,0,0,0,0,0,0,0,0,0,1,102501,2000,0,0,0,0,0,0,0,0,0
429,487000,1,100902,1000,0,0,0,0,0,0,0,0,0,1,100901,2000,0,0,0,0,0,0,0,0,0
430,501000,1,102502,1000,0,0,0,0,0,0,0,0,0,1,102501,2000,0,0,0,0,0,0,0,0,0
431,502000,1,101102,1000,0,0,0,0,0,0,0,0,0,1,101101,2000,0,0,0,0,0,0,0,0,0
432,503000,1,100002,1000,0,0,0,0,0,0,0,0,0,1,100001,2000,0,0,0,0,0,0,0,0,0
433,504000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
434,505000,1,102302,1000,0,0,0,0,0,0,0,0,0,1,102301,2000,0,0,0,0,0,0,0,0,0
435,506000,1,102002,1000,0,0,0,0,0,0,0,0,0,1,102001,2000,0,0,0,0,0,0,0,0,0
436,507000,1,102402,1000,0,0,0,0,0,0,0,0,0,1,102401,1000,0,0,0,0,0,0,0,0,0
437,508000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
438,509000,1,102502,1000,0,0,0,0,0,0,0,0,0,1,102501,2000,0,0,0,0,0,0,0,0,0
439,510000,1,102102,1000,0,0,0,0,0,0,0,0,0,1,102101,2000,0,0,0,0,0,0,0,0,0
440,511000,1,102002,1000,0,0,0,0,0,0,0,0,0,1,102001,2000,0,0,0,0,0,0,0,0,0
441,512000,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
442,512010,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
443,513000,1,102402,1000,0,0,0,0,0,0,0,0,0,1,102401,1000,0,0,0,0,0,0,0,0,0
444,514000,1,102302,1000,0,0,0,0,0,0,0,0,0,1,102301,2000,0,0,0,0,0,0,0,0,0
445,515000,1,101603,1000,0,0,0,0,0,0,0,0,0,1,101602,2000,0,0,0,0,0,0,0,0,0
446,516000,1,101203,1000,0,0,0,0,0,0,0,0,0,1,101202,2000,0,0,0,0,0,0,0,0,0
447,517000,1,101202,1000,0,0,0,0,0,0,0,0,0,1,101201,2000,0,0,0,0,0,0,0,0,0
448,518000,1,101302,1000,0,0,0,0,0,0,0,0,0,1,101301,2000,0,0,0,0,0,0,0,0,0
449,519000,1,102102,1000,0,0,0,0,0,0,0,0,0,1,102101,2000,0,0,0,0,0,0,0,0,0
450,520000,1,102302,1000,0,0,0,0,0,0,0,0,0,1,102301,2000,0,0,0,0,0,0,0,0,0
451,521000,1,102402,1000,0,0,0,0,0,0,0,0,0,1,102401,1000,0,0,0,0,0,0,0,0,0
452,522000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
453,523000,1,102002,1000,0,0,0,0,0,0,0,0,0,1,102001,2000,0,0,0,0,0,0,0,0,0
454,524000,1,102102,1000,0,0,0,0,0,0,0,0,0,1,102101,2000,0,0,0,0,0,0,0,0,0
455,525000,1,102203,1000,0,0,0,0,0,0,0,0,0,1,102201,2000,0,0,0,0,0,0,0,0,0
456,526000,1,102002,1000,0,0,0,0,0,0,0,0,0,1,102001,2000,0,0,0,0,0,0,0,0,0
457,527000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
458,528000,1,101302,1000,0,0,0,0,0,0,0,0,0,1,101301,2000,0,0,0,0,0,0,0,0,0
459,529000,1,102502,1000,0,0,0,0,0,0,0,0,0,1,102501,2000,0,0,0,0,0,0,0,0,0
460,530000,1,102002,1000,0,0,0,0,0,0,0,0,0,1,102001,2000,0,0,0,0,0,0,0,0,0
461,531000,1,102403,1000,0,0,0,0,0,0,0,0,0,1,102402,2000,0,0,0,0,0,0,0,0,0
462,532000,1,102403,1000,0,0,0,0,0,0,0,0,0,1,102402,2000,0,0,0,0,0,0,0,0,0
463,533000,1,101403,1000,0,0,0,0,0,0,0,0,0,1,101402,2000,0,0,0,0,0,0,0,0,0
464,534000,1,100501,1000,0,0,0,0,0,0,0,0,0,1,100501,2000,0,0,0,0,0,0,0,0,0
465,535000,1,102502,1000,0,0,0,0,0,0,0,0,0,1,102501,2000,0,0,0,0,0,0,0,0,0
466,536000,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
467,536010,1,101502,1000,0,0,0,0,0,0,0,0,0,1,101508,2000,0,0,0,0,0,0,0,0,0
468,537000,1,100202,1000,0,0,0,0,0,0,0,0,0,1,100201,2000,0,0,0,0,0,0,0,0,0
469,538000,1,100302,1000,0,0,0,0,0,0,0,0,0,1,100301,2000,0,0,0,0,0,0,0,0,0
470,539000,1,102102,1000,0,0,0,0,0,0,0,0,0,1,102101,2000,0,0,0,0,0,0,0,0,0
471,540000,1,100501,1000,0,0,0,0,0,0,0,0,0,1,100501,2000,0,0,0,0,0,0,0,0,0
472,541000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
473,542000,1,102102,1000,0,0,0,0,0,0,0,0,0,1,102101,2000,0,0,0,0,0,0,0,0,0
474,543000,1,102302,1000,0,0,0,0,0,0,0,0,0,1,102301,2000,0,0,0,0,0,0,0,0,0
475,544000,1,101102,1000,0,0,0,0,0,0,0,0,0,1,101101,2000,0,0,0,0,0,0,0,0,0
476,545000,1,101602,1000,0,0,0,0,0,0,0,0,0,1,101601,2000,0,0,0,0,0,0,0,0,0
477,546000,1,100802,1000,0,0,0,0,0,0,0,0,0,1,100801,2000,0,0,0,0,0,0,0,0,0
478,547000,1,100303,1000,0,0,0,0,0,0,0,0,0,1,100302,2000,0,0,0,0,0,0,0,0,0
479,548000,1,101402,1000,0,0,0,0,0,0,0,0,0,1,101401,2000,0,0,0,0,0,0,0,0,0
480,549000,1,101802,1000,0,0,0,0,0,0,0,0,0,1,101801,2000,0,0,0,0,0,0,0,0,0
481,550000,1,101203,1000,0,0,0,0,0,0,0,0,0,1,101202,2000,0,0,0,0,0,0,0,0,0
